campeonato,ano,rodada,data,mandante,visitante,placar
brasileiro-a,2013,30,20.10. 15:00,Bahia,São Paulo,0 : 1
brasileiro-a,2013,30,20.10. 15:00,Goias,Atlético-PR,3 : 0
brasileiro-a,2013,30,20.10. 15:00,Internacional,Grêmio,2 : 2
brasileiro-a,2013,30,19.10. 21:00,Corinthians,Criciúma,1 : 0
brasileiro-a,2013,30,19.10. 18:30,Náutico,Santos,1 : 5
brasileiro-a,2013,30,19.10. 16:00,Fluminense,Ponte Preta,1 : 1
brasileiro-a,2013,29,17.10. 21:00,Vitória,Botafogo,1 : 0
brasileiro-a,2013,29,17.10. 19:30,Vasco,Goias,0 : 2
brasileiro-a,2013,29,16.10. 21:50,Atlético-PR,Atlético-MG,1 : 0
brasileiro-a,2013,29,16.10. 21:50,Flamengo,Bahia,2 : 1
brasileiro-a,2013,29,16.10. 21:50,Grêmio,Corinthians,1 : 0
brasileiro-a,2013,29,16.10. 21:00,Criciúma,Portuguesa,1 : 3
brasileiro-a,2013,29,16.10. 21:00,Ponte Preta,Coritiba,1 : 0
brasileiro-a,2013,29,16.10. 21:00,São Paulo,Náutico,3 : 0
brasileiro-a,2013,29,16.10. 19:30,Cruzeiro,Fluminense,1 : 0
brasileiro-a,2013,29,16.10. 19:30,Santos,Internacional,0 : 0
brasileiro-a,2013,28,13.10. 18:30,Atlético-PR,Portuguesa,1 : 0
brasileiro-a,2013,28,13.10. 18:30,Botafogo,Flamengo,2 : 1
brasileiro-a,2013,28,13.10. 18:30,Goias,Bahia,3 : 1
brasileiro-a,2013,28,13.10. 16:00,Atlético-MG,Cruzeiro,1 : 0
brasileiro-a,2013,28,13.10. 16:00,Criciúma,Vasco,3 : 2
brasileiro-a,2013,28,13.10. 16:00,Internacional,Náutico,4 : 1
brasileiro-a,2013,28,13.10. 16:00,São Paulo,Corinthians,0 : 0
brasileiro-a,2013,28,12.10. 21:00,Santos,Ponte Preta,2 : 1
brasileiro-a,2013,28,12.10. 18:30,Fluminense,Grêmio,1 : 1
brasileiro-a,2013,28,12.10. 18:30,Vitória,Coritiba,2 : 1
brasileiro-a,2013,27,10.10. 21:00,Flamengo,Internacional,2 : 1
brasileiro-a,2013,27,10.10. 19:30,Portuguesa,Goias,1 : 2
brasileiro-a,2013,27,09.10. 21:50,Corinthians,Atlético-PR,0 : 0
brasileiro-a,2013,27,09.10. 21:50,Cruzeiro,São Paulo,0 : 2
brasileiro-a,2013,27,09.10. 21:50,Náutico,Botafogo,1 : 3
brasileiro-a,2013,27,09.10. 21:50,Vasco,Fluminense,1 : 0
brasileiro-a,2013,27,09.10. 21:00,Bahia,Vitória,2 : 0
brasileiro-a,2013,27,09.10. 21:00,Ponte Preta,Atlético-MG,2 : 0
brasileiro-a,2013,27,09.10. 19:30,Coritiba,Santos,1 : 0
brasileiro-a,2013,27,09.10. 19:30,Grêmio,Criciúma,1 : 2
brasileiro-a,2013,26,06.10. 18:30,Bahia,Ponte Preta,1 : 1
brasileiro-a,2013,26,06.10. 18:30,Goias,Criciúma,1 : 1
brasileiro-a,2013,26,06.10. 18:30,Portuguesa,Santos,3 : 0
brasileiro-a,2013,26,06.10. 16:00,Atlético-MG,Corinthians,0 : 0
brasileiro-a,2013,26,06.10. 16:00,Atlético-PR,Coritiba,2 : 1
brasileiro-a,2013,26,06.10. 16:00,Flamengo,Vasco,1 : 1
brasileiro-a,2013,26,06.10. 16:00,Internacional,Fluminense,1 : 0
brasileiro-a,2013,26,06.10. 16:00,Náutico,Cruzeiro,1 : 4
brasileiro-a,2013,26,05.10. 21:00,São Paulo,Vitória,3 : 2
brasileiro-a,2013,26,05.10. 18:30,Botafogo,Grêmio,0 : 1
brasileiro-a,2013,25,03.10. 21:00,Vasco,Internacional,3 : 1
brasileiro-a,2013,8,03.10. 19:30,Atlético-MG,Ponte Preta,4 : 0
brasileiro-a,2013,25,02.10. 21:50,Corinthians,Bahia,2 : 0
brasileiro-a,2013,25,02.10. 21:50,Coritiba,Flamengo,0 : 2
brasileiro-a,2013,25,02.10. 21:50,Santos,São Paulo,3 : 0
brasileiro-a,2013,25,02.10. 21:00,Fluminense,Botafogo,1 : 1
brasileiro-a,2013,25,02.10. 21:00,Vitória,Goias,2 : 1
brasileiro-a,2013,25,02.10. 19:30,Cruzeiro,Portuguesa,4 : 0
brasileiro-a,2013,25,02.10. 19:30,Grêmio,Atlético-PR,1 : 0
brasileiro-a,2013,25,01.10. 19:30,Ponte Preta,Náutico,1 : 2
brasileiro-a,2013,24,29.09. 18:30,Atlético-MG,Santos,3 : 1
brasileiro-a,2013,24,29.09. 18:30,Atlético-PR,Vitória,3 : 5
brasileiro-a,2013,24,29.09. 18:30,Internacional,Cruzeiro,1 : 2
brasileiro-a,2013,24,29.09. 16:00,Bahia,Vasco,0 : 0
brasileiro-a,2013,24,29.09. 16:00,Flamengo,Criciúma,4 : 1
brasileiro-a,2013,24,29.09. 16:00,Portuguesa,Corinthians,4 : 0
brasileiro-a,2013,24,29.09. 16:00,São Paulo,Grêmio,0 : 1
brasileiro-a,2013,24,28.09. 21:00,Botafogo,Ponte Preta,0 : 1
brasileiro-a,2013,24,28.09. 18:30,Goias,Fluminense,1 : 2
brasileiro-a,2013,24,28.09. 18:30,Náutico,Coritiba,3 : 0
brasileiro-a,2013,11,25.09. 21:00,Santos,Náutico,1 : 1
brasileiro-a,2013,25,25.09. 19:30,Criciúma,Atlético-MG,1 : 1
brasileiro-a,2013,23,22.09. 18:30,Atlético-MG,Vasco,2 : 1
brasileiro-a,2013,23,22.09. 18:30,Atlético-PR,Ponte Preta,1 : 0
brasileiro-a,2013,23,22.09. 18:30,Santos,Criciúma,2 : 1
brasileiro-a,2013,23,22.09. 16:00,Botafogo,Bahia,1 : 2
brasileiro-a,2013,23,22.09. 16:00,Corinthians,Cruzeiro,0 : 0
brasileiro-a,2013,23,22.09. 16:00,Goias,São Paulo,1 : 0
brasileiro-a,2013,23,22.09. 16:00,Internacional,Portuguesa,0 : 1
brasileiro-a,2013,23,22.09. 16:00,Náutico,Flamengo,0 : 0
brasileiro-a,2013,23,21.09. 21:00,Vitória,Grêmio,0 : 0
brasileiro-a,2013,23,21.09. 18:30,Fluminense,Coritiba,1 : 1
brasileiro-a,2013,22,19.09. 21:00,Bahia,Internacional,2 : 0
brasileiro-a,2013,22,19.09. 21:00,Portuguesa,Náutico,3 : 0
brasileiro-a,2013,22,19.09. 19:30,Flamengo,Atlético-PR,2 : 4
brasileiro-a,2013,22,18.09. 21:50,Cruzeiro,Botafogo,3 : 0
brasileiro-a,2013,22,18.09. 21:50,Ponte Preta,Corinthians,2 : 0
brasileiro-a,2013,22,18.09. 21:50,São Paulo,Atlético-MG,1 : 0
brasileiro-a,2013,22,18.09. 21:00,Coritiba,Goias,2 : 2
brasileiro-a,2013,22,18.09. 21:00,Criciúma,Fluminense,1 : 2
brasileiro-a,2013,22,18.09. 19:30,Grêmio,Santos,1 : 1
brasileiro-a,2013,22,18.09. 19:30,Vasco,Vitória,1 : 2
brasileiro-a,2013,21,15.09. 18:30,Grêmio,Atlético-MG,0 : 1
brasileiro-a,2013,21,15.09. 18:30,Santos,Botafogo,1 : 2
brasileiro-a,2013,21,15.09. 18:30,Vitória,Náutico,2 : 1
brasileiro-a,2013,21,15.09. 16:00,Corinthians,Goias,1 : 2
brasileiro-a,2013,21,15.09. 16:00,Coritiba,Bahia,2 : 2
brasileiro-a,2013,21,15.09. 16:00,Criciúma,Internacional,0 : 1
brasileiro-a,2013,21,15.09. 16:00,Ponte Preta,Flamengo,1 : 1
brasileiro-a,2013,21,15.09. 16:00,Vasco,São Paulo,0 : 2
brasileiro-a,2013,21,14.09. 21:00,Fluminense,Portuguesa,2 : 1
brasileiro-a,2013,21,14.09. 18:30,Cruzeiro,Atlético-PR,1 : 0
brasileiro-a,2013,20,12.09. 21:00,Atlético-MG,Coritiba,3 : 0
brasileiro-a,2013,20,12.09. 21:00,Flamengo,Santos,2 : 1
brasileiro-a,2013,20,12.09. 21:00,São Paulo,Ponte Preta,1 : 0
brasileiro-a,2013,20,12.09. 19:30,Internacional,Vitória,2 : 2
brasileiro-a,2013,20,11.09. 21:50,Botafogo,Corinthians,1 : 0
brasileiro-a,2013,20,11.09. 21:50,Náutico,Grêmio,0 : 2
brasileiro-a,2013,20,11.09. 21:50,Portuguesa,Vasco,2 : 0
brasileiro-a,2013,20,11.09. 21:00,Bahia,Criciúma,2 : 2
brasileiro-a,2013,20,11.09. 21:00,Goias,Cruzeiro,1 : 2
brasileiro-a,2013,20,11.09. 19:30,Atlético-PR,Fluminense,1 : 1
brasileiro-a,2013,10,10.09. 19:30,Internacional,Santos,1 : 2
brasileiro-a,2013,19,08.09. 18:30,Criciúma,Botafogo,1 : 2
brasileiro-a,2013,19,08.09. 18:30,Vasco,Atlético-PR,0 : 0
brasileiro-a,2013,19,08.09. 16:00,Corinthians,Náutico,0 : 0
brasileiro-a,2013,19,08.09. 16:00,Coritiba,São Paulo,2 : 0
brasileiro-a,2013,19,08.09. 16:00,Cruzeiro,Flamengo,1 : 0
brasileiro-a,2013,19,07.09. 21:00,Grêmio,Portuguesa,3 : 2
brasileiro-a,2013,19,07.09. 18:30,Fluminense,Bahia,1 : 0
brasileiro-a,2013,19,07.09. 18:30,Ponte Preta,Internacional,1 : 3
brasileiro-a,2013,19,07.09. 18:30,Santos,Goias,1 : 0
brasileiro-a,2013,19,07.09. 18:30,Vitória,Atlético-MG,1 : 1
brasileiro-a,2013,18,05.09. 21:00,Náutico,Vasco,0 : 3
brasileiro-a,2013,18,05.09. 21:00,São Paulo,Criciúma,1 : 2
brasileiro-a,2013,18,05.09. 19:30,Botafogo,Coritiba,3 : 1
brasileiro-a,2013,18,04.09. 21:50,Atlético-MG,Fluminense,2 : 2
brasileiro-a,2013,18,04.09. 21:50,Bahia,Cruzeiro,1 : 3
brasileiro-a,2013,18,04.09. 21:50,Internacional,Corinthians,1 : 0
brasileiro-a,2013,18,04.09. 21:00,Portuguesa,Ponte Preta,2 : 1
brasileiro-a,2013,18,04.09. 19:30,Atlético-PR,Santos,2 : 1
brasileiro-a,2013,18,04.09. 19:30,Flamengo,Vitória,2 : 1
brasileiro-a,2013,10,03.09. 21:00,Náutico,São Paulo,0 : 1
brasileiro-a,2013,18,03.09. 19:30,Goias,Grêmio,2 : 0
brasileiro-a,2013,17,01.09. 18:30,Cruzeiro,Vasco,5 : 3
brasileiro-a,2013,17,01.09. 16:00,Botafogo,São Paulo,0 : 0
brasileiro-a,2013,17,01.09. 16:00,Corinthians,Flamengo,4 : 0
brasileiro-a,2013,17,01.09. 16:00,Coritiba,Internacional,0 : 0
brasileiro-a,2013,17,01.09. 16:00,Vitória,Criciúma,0 : 1
brasileiro-a,2013,17,31.08. 21:00,Fluminense,Santos,0 : 2
brasileiro-a,2013,17,31.08. 18:30,Goias,Atlético-MG,0 : 0
brasileiro-a,2013,17,31.08. 18:30,Grêmio,Ponte Preta,1 : 0
brasileiro-a,2013,17,31.08. 18:30,Náutico,Atlético-PR,1 : 4
brasileiro-a,2013,17,31.08. 18:30,Portuguesa,Bahia,4 : 2
brasileiro-a,2013,16,25.08. 18:30,Atlético-PR,Botafogo,2 : 0
brasileiro-a,2013,16,25.08. 18:30,Internacional,Goias,3 : 3
brasileiro-a,2013,16,25.08. 16:00,Atlético-MG,Portuguesa,2 : 1
brasileiro-a,2013,16,25.08. 16:00,Bahia,Náutico,2 : 0
brasileiro-a,2013,16,25.08. 16:00,São Paulo,Fluminense,2 : 1
brasileiro-a,2013,16,25.08. 16:00,Vasco,Corinthians,1 : 1
brasileiro-a,2013,16,24.08. 21:00,Criciúma,Coritiba,2 : 1
brasileiro-a,2013,16,24.08. 18:30,Flamengo,Grêmio,0 : 1
brasileiro-a,2013,16,24.08. 18:30,Ponte Preta,Cruzeiro,0 : 2
brasileiro-a,2013,16,24.08. 18:30,Santos,Vitória,2 : 0
brasileiro-a,2013,15,18.08. 18:30,Atlético-PR,Criciúma,2 : 1
brasileiro-a,2013,15,18.08. 18:30,Bahia,Santos,0 : 0
brasileiro-a,2013,15,18.08. 18:30,Internacional,Atlético-MG,0 : 0
brasileiro-a,2013,15,18.08. 16:00,Corinthians,Coritiba,1 : 0
brasileiro-a,2013,15,18.08. 16:00,Flamengo,São Paulo,0 : 0
brasileiro-a,2013,15,18.08. 16:00,Ponte Preta,Goias,0 : 1
brasileiro-a,2013,15,18.08. 16:00,Portuguesa,Botafogo,1 : 3
brasileiro-a,2013,15,17.08. 21:00,Vasco,Grêmio,2 : 3
brasileiro-a,2013,15,17.08. 18:30,Cruzeiro,Vitória,5 : 1
brasileiro-a,2013,15,17.08. 18:30,Náutico,Fluminense,0 : 1
brasileiro-a,2013,14,15.08. 21:00,Botafogo,Internacional,3 : 3
brasileiro-a,2013,14,15.08. 19:30,São Paulo,Atlético-PR,1 : 1
brasileiro-a,2013,14,14.08. 21:50,Fluminense,Corinthians,0 : 0
brasileiro-a,2013,14,14.08. 21:50,Goias,Flamengo,1 : 1
brasileiro-a,2013,14,14.08. 21:50,Grêmio,Cruzeiro,3 : 1
brasileiro-a,2013,14,14.08. 21:00,Coritiba,Portuguesa,1 : 1
brasileiro-a,2013,14,14.08. 21:00,Vitória,Ponte Preta,3 : 1
brasileiro-a,2013,14,14.08. 19:30,Atlético-MG,Bahia,2 : 0
brasileiro-a,2013,14,14.08. 19:30,Criciúma,Náutico,3 : 0
brasileiro-a,2013,14,14.08. 19:30,Santos,Vasco,1 : 1
brasileiro-a,2013,13,11.08. 18:30,Bahia,Grêmio,0 : 3
brasileiro-a,2013,13,11.08. 18:30,Internacional,Atlético-PR,2 : 2
brasileiro-a,2013,13,11.08. 18:30,Ponte Preta,Criciúma,3 : 1
brasileiro-a,2013,13,11.08. 18:30,Portuguesa,São Paulo,2 : 1
brasileiro-a,2013,13,11.08. 16:00,Corinthians,Vitória,2 : 0
brasileiro-a,2013,13,11.08. 16:00,Coritiba,Vasco,0 : 1
brasileiro-a,2013,13,11.08. 16:00,Cruzeiro,Santos,0 : 0
brasileiro-a,2013,13,11.08. 16:00,Fluminense,Flamengo,2 : 3
brasileiro-a,2013,13,10.08. 18:30,Botafogo,Goias,1 : 1
brasileiro-a,2013,13,10.08. 18:30,Náutico,Atlético-MG,0 : 0
brasileiro-a,2013,12,08.08. 21:00,Grêmio,Coritiba,0 : 1
brasileiro-a,2013,12,08.08. 21:00,Vasco,Ponte Preta,1 : 1
brasileiro-a,2013,12,07.08. 21:50,Atlético-MG,Botafogo,2 : 2
brasileiro-a,2013,12,07.08. 21:50,Goias,Náutico,2 : 1
brasileiro-a,2013,12,07.08. 21:50,Santos,Corinthians,1 : 1
brasileiro-a,2013,12,07.08. 21:00,Atlético-PR,Bahia,1 : 0
brasileiro-a,2013,12,07.08. 21:00,Flamengo,Portuguesa,1 : 1
brasileiro-a,2013,12,07.08. 19:30,Criciúma,Cruzeiro,1 : 2
brasileiro-a,2013,12,07.08. 19:30,Vitória,Fluminense,1 : 1
brasileiro-a,2013,11,04.08. 18:30,Vasco,Botafogo,2 : 3
brasileiro-a,2013,11,04.08. 18:30,Vitória,Portuguesa,2 : 1
brasileiro-a,2013,11,04.08. 16:00,Atlético-PR,Goias,2 : 0
brasileiro-a,2013,11,04.08. 16:00,Criciúma,Corinthians,0 : 2
brasileiro-a,2013,11,04.08. 16:00,Flamengo,Atlético-MG,3 : 0
brasileiro-a,2013,11,04.08. 16:00,Grêmio,Internacional,1 : 1
brasileiro-a,2013,11,04.08. 16:00,Ponte Preta,Fluminense,1 : 1
brasileiro-a,2013,11,03.08. 18:30,Cruzeiro,Coritiba,1 : 0
brasileiro-a,2013,10,01.08. 21:00,Goias,Vasco,1 : 1
brasileiro-a,2013,10,01.08. 19:30,Botafogo,Vitória,2 : 0
brasileiro-a,2013,10,31.07. 21:50,Bahia,Flamengo,3 : 0
brasileiro-a,2013,10,31.07. 21:50,Corinthians,Grêmio,2 : 0
brasileiro-a,2013,10,31.07. 21:00,Coritiba,Ponte Preta,5 : 3
brasileiro-a,2013,10,31.07. 19:30,Atlético-MG,Atlético-PR,1 : 2
brasileiro-a,2013,10,31.07. 19:30,Fluminense,Cruzeiro,1 : 0
brasileiro-a,2013,10,31.07. 19:30,Portuguesa,Criciúma,1 : 1
brasileiro-a,2013,9,28.07. 18:30,Bahia,Goias,2 : 1
brasileiro-a,2013,9,28.07. 18:30,Coritiba,Vitória,1 : 1
brasileiro-a,2013,9,28.07. 18:30,Flamengo,Botafogo,1 : 1
brasileiro-a,2013,9,28.07. 16:00,Corinthians,São Paulo,0 : 0
brasileiro-a,2013,9,28.07. 16:00,Cruzeiro,Atlético-MG,4 : 1
brasileiro-a,2013,9,28.07. 16:00,Grêmio,Fluminense,2 : 0
brasileiro-a,2013,9,28.07. 16:00,Náutico,Internacional,3 : 0
brasileiro-a,2013,9,27.07. 21:00,Ponte Preta,Santos,1 : 0
brasileiro-a,2013,9,27.07. 18:30,Portuguesa,Atlético-PR,2 : 3
brasileiro-a,2013,9,27.07. 18:30,Vasco,Criciúma,3 : 2
brasileiro-a,2013,12,24.07. 21:00,São Paulo,Internacional,0 : 1
brasileiro-a,2013,8,21.07. 18:30,Fluminense,Vasco,1 : 3
brasileiro-a,2013,8,21.07. 18:30,Goias,Portuguesa,2 : 1
brasileiro-a,2013,8,21.07. 16:00,Atlético-PR,Corinthians,1 : 1
brasileiro-a,2013,8,21.07. 16:00,Internacional,Flamengo,1 : 0
brasileiro-a,2013,8,21.07. 16:00,Santos,Coritiba,2 : 2
brasileiro-a,2013,8,21.07. 16:00,Vitória,Bahia,0 : 0
brasileiro-a,2013,8,20.07. 18:30,Botafogo,Náutico,2 : 0
brasileiro-a,2013,8,20.07. 18:30,Criciúma,Grêmio,2 : 1
brasileiro-a,2013,8,20.07. 18:30,São Paulo,Cruzeiro,0 : 3
brasileiro-a,2013,7,14.07. 18:30,Criciúma,Goias,0 : 0
brasileiro-a,2013,7,14.07. 18:30,Cruzeiro,Náutico,3 : 0
brasileiro-a,2013,7,14.07. 18:30,Vasco,Flamengo,0 : 1
brasileiro-a,2013,7,14.07. 16:00,Corinthians,Atlético-MG,0 : 1
brasileiro-a,2013,7,14.07. 16:00,Coritiba,Atlético-PR,1 : 0
brasileiro-a,2013,7,14.07. 16:00,Grêmio,Botafogo,2 : 1
brasileiro-a,2013,7,14.07. 16:00,Vitória,São Paulo,3 : 2
brasileiro-a,2013,7,13.07. 21:00,Ponte Preta,Bahia,0 : 0
brasileiro-a,2013,7,13.07. 18:30,Fluminense,Internacional,2 : 3
brasileiro-a,2013,7,13.07. 18:30,Santos,Portuguesa,4 : 1
brasileiro-a,2013,11,10.07. 21:00,São Paulo,Bahia,1 : 2
brasileiro-a,2013,6,07.07. 18:30,Atlético-MG,Criciúma,3 : 2
brasileiro-a,2013,6,07.07. 18:30,Botafogo,Fluminense,1 : 0
brasileiro-a,2013,6,07.07. 16:00,Bahia,Corinthians,0 : 2
brasileiro-a,2013,6,07.07. 16:00,Goias,Vitória,1 : 0
brasileiro-a,2013,6,07.07. 16:00,Internacional,Vasco,5 : 3
brasileiro-a,2013,6,07.07. 16:00,São Paulo,Santos,0 : 2
brasileiro-a,2013,6,06.07. 21:00,Portuguesa,Cruzeiro,1 : 1
brasileiro-a,2013,6,06.07. 18:30,Atlético-PR,Grêmio,1 : 1
brasileiro-a,2013,6,06.07. 18:30,Flamengo,Coritiba,2 : 2
brasileiro-a,2013,6,06.07. 18:30,Náutico,Ponte Preta,1 : 3
brasileiro-a,2013,5,12.06. 22:00,Grêmio,São Paulo,1 : 1
brasileiro-a,2013,2,12.06. 22:00,Portuguesa,Fluminense,2 : 1
brasileiro-a,2013,5,12.06. 19:30,Santos,Atlético-MG,1 : 0
brasileiro-a,2013,2,09.06. 18:30,Atlético-MG,Grêmio,2 : 0
brasileiro-a,2013,5,09.06. 18:30,Coritiba,Náutico,1 : 0
brasileiro-a,2013,5,09.06. 18:30,Fluminense,Goias,2 : 1
brasileiro-a,2013,5,09.06. 18:30,Vitória,Atlético-PR,3 : 2
brasileiro-a,2013,5,08.06. 21:00,Ponte Preta,Botafogo,0 : 2
brasileiro-a,2013,5,08.06. 18:30,Corinthians,Portuguesa,0 : 0
brasileiro-a,2013,5,08.06. 18:30,Vasco,Bahia,1 : 1
brasileiro-a,2013,5,08.06. 16:20,Criciúma,Flamengo,0 : 3
brasileiro-a,2013,5,08.06. 16:20,Cruzeiro,Internacional,2 : 2
brasileiro-a,2013,4,06.06. 21:00,Coritiba,Fluminense,2 : 1
brasileiro-a,2013,4,05.06. 22:00,Bahia,Botafogo,2 : 1
brasileiro-a,2013,4,05.06. 22:00,Cruzeiro,Corinthians,1 : 0
brasileiro-a,2013,4,05.06. 22:00,Flamengo,Náutico,0 : 1
brasileiro-a,2013,4,05.06. 21:00,Grêmio,Vitória,1 : 0
brasileiro-a,2013,4,05.06. 21:00,Ponte Preta,Atlético-PR,3 : 4
brasileiro-a,2013,4,05.06. 21:00,Vasco,Atlético-MG,2 : 0
brasileiro-a,2013,4,05.06. 19:30,Criciúma,Santos,3 : 1
brasileiro-a,2013,4,05.06. 19:30,Portuguesa,Internacional,1 : 1
brasileiro-a,2013,4,05.06. 19:30,São Paulo,Goias,0 : 1
brasileiro-a,2013,3,02.06. 18:30,Atlético-MG,São Paulo,0 : 0
brasileiro-a,2013,3,02.06. 18:30,Fluminense,Criciúma,3 : 0
brasileiro-a,2013,3,02.06. 18:30,Internacional,Bahia,1 : 2
brasileiro-a,2013,3,02.06. 18:30,Náutico,Portuguesa,2 : 2
brasileiro-a,2013,3,01.06. 21:00,Corinthians,Ponte Preta,1 : 0
brasileiro-a,2013,3,01.06. 18:30,Goias,Coritiba,1 : 1
brasileiro-a,2013,3,01.06. 18:30,Vitória,Vasco,2 : 0
brasileiro-a,2013,3,01.06. 16:20,Atlético-PR,Flamengo,2 : 2
brasileiro-a,2013,3,01.06. 16:20,Botafogo,Cruzeiro,2 : 1
brasileiro-a,2013,3,01.06. 16:20,Santos,Grêmio,1 : 1
brasileiro-a,2013,2,30.05. 19:30,Internacional,Criciúma,2 : 0
brasileiro-a,2013,2,29.05. 22:00,Goias,Corinthians,1 : 1
brasileiro-a,2013,2,29.05. 21:00,Bahia,Coritiba,0 : 0
brasileiro-a,2013,2,29.05. 21:00,Flamengo,Ponte Preta,0 : 2
brasileiro-a,2013,2,29.05. 21:00,Náutico,Vitória,0 : 3
brasileiro-a,2013,2,29.05. 19:30,Botafogo,Santos,2 : 1
brasileiro-a,2013,2,29.05. 19:30,São Paulo,Vasco,5 : 1
brasileiro-a,2013,2,29.05. 15:00,Atlético-PR,Cruzeiro,2 : 2
brasileiro-a,2013,1,26.05. 18:30,Coritiba,Atlético-MG,2 : 1
brasileiro-a,2013,1,26.05. 18:30,Cruzeiro,Goias,5 : 0
brasileiro-a,2013,1,26.05. 18:30,Fluminense,Atlético-PR,2 : 1
brasileiro-a,2013,1,26.05. 16:00,Criciúma,Bahia,3 : 1
brasileiro-a,2013,1,26.05. 16:00,Grêmio,Náutico,2 : 0
brasileiro-a,2013,1,26.05. 16:00,Ponte Preta,São Paulo,0 : 2
brasileiro-a,2013,1,26.05. 16:00,Santos,Flamengo,0 : 0
brasileiro-a,2013,1,25.05. 21:00,Corinthians,Botafogo,1 : 1
brasileiro-a,2013,1,25.05. 18:30,Vasco,Portuguesa,1 : 0
brasileiro-a,2013,1,25.05. 18:30,Vitória,Internacional,2 : 2
brasileiro-a,2012,38,02.12. 16:00,Atlético-GO,Bahia,0 : 1
brasileiro-a,2012,38,02.12. 16:00,Atlético-MG,Cruzeiro,3 : 2
brasileiro-a,2012,38,02.12. 16:00,Coritiba,Figueirense,3 : 0
brasileiro-a,2012,38,02.12. 16:00,Fluminense,Vasco,1 : 2
brasileiro-a,2012,38,02.12. 16:00,Grêmio,Internacional,0 : 0
brasileiro-a,2012,38,02.12. 16:00,Náutico,Sport Recife,1 : 0
brasileiro-a,2012,38,02.12. 16:00,Portuguesa,Ponte Preta,0 : 0
brasileiro-a,2012,38,02.12. 16:00,São Paulo,Corinthians,3 : 1
brasileiro-a,2012,38,01.12. 18:30,Flamengo,Botafogo,2 : 2
brasileiro-a,2012,38,01.12. 18:30,Santos,Palmeiras,3 : 1
brasileiro-a,2012,37,25.11. 16:00,Bahia,Náutico,1 : 1
brasileiro-a,2012,37,25.11. 16:00,Botafogo,Atlético-MG,2 : 3
brasileiro-a,2012,37,25.11. 16:00,Cruzeiro,Coritiba,2 : 1
brasileiro-a,2012,37,25.11. 16:00,Figueirense,Grêmio,2 : 4
brasileiro-a,2012,37,25.11. 16:00,Internacional,Portuguesa,0 : 2
brasileiro-a,2012,37,25.11. 16:00,Palmeiras,Atlético-GO,1 : 2
brasileiro-a,2012,37,25.11. 16:00,Ponte Preta,São Paulo,0 : 0
brasileiro-a,2012,37,25.11. 16:00,Sport Recife,Fluminense,1 : 1
brasileiro-a,2012,37,24.11. 18:30,Corinthians,Santos,1 : 1
brasileiro-a,2012,37,24.11. 18:30,Vasco,Flamengo,1 : 1
brasileiro-a,2012,36,18.11. 18:30,Internacional,Corinthians,0 : 2
brasileiro-a,2012,36,18.11. 18:30,Portuguesa,Grêmio,2 : 2
brasileiro-a,2012,36,18.11. 18:30,Sport Recife,Botafogo,2 : 0
brasileiro-a,2012,36,18.11. 16:00,Atlético-MG,Atlético-GO,2 : 2
brasileiro-a,2012,36,18.11. 16:00,Bahia,Ponte Preta,1 : 0
brasileiro-a,2012,36,18.11. 16:00,Flamengo,Palmeiras,1 : 1
brasileiro-a,2012,36,18.11. 16:00,Fluminense,Cruzeiro,0 : 2
brasileiro-a,2012,36,18.11. 16:00,São Paulo,Náutico,2 : 1
brasileiro-a,2012,36,17.11. 18:30,Coritiba,Vasco,1 : 2
brasileiro-a,2012,36,17.11. 18:30,Santos,Figueirense,2 : 0
brasileiro-a,2012,35,11.11. 18:30,Cruzeiro,Bahia,3 : 1
brasileiro-a,2012,35,11.11. 18:30,Figueirense,Sport Recife,1 : 1
brasileiro-a,2012,35,11.11. 18:30,Náutico,Flamengo,0 : 1
brasileiro-a,2012,35,11.11. 18:30,Ponte Preta,Internacional,1 : 0
brasileiro-a,2012,35,11.11. 16:00,Grêmio,São Paulo,2 : 1
brasileiro-a,2012,35,11.11. 16:00,Palmeiras,Fluminense,2 : 3
brasileiro-a,2012,35,11.11. 16:00,Vasco,Atlético-MG,1 : 1
brasileiro-a,2012,35,10.11. 20:00,Corinthians,Coritiba,5 : 1
brasileiro-a,2012,35,10.11. 18:30,Atlético-GO,Santos,2 : 1
brasileiro-a,2012,35,10.11. 18:30,Botafogo,Portuguesa,3 : 0
brasileiro-a,2012,34,04.11. 18:30,Coritiba,Atlético-MG,1 : 0
brasileiro-a,2012,34,04.11. 18:30,Náutico,Internacional,3 : 0
brasileiro-a,2012,34,04.11. 18:30,Portuguesa,Bahia,0 : 1
brasileiro-a,2012,34,04.11. 16:00,Atlético-GO,Corinthians,0 : 2
brasileiro-a,2012,34,04.11. 16:00,Palmeiras,Botafogo,2 : 2
brasileiro-a,2012,34,04.11. 16:00,São Paulo,Fluminense,1 : 1
brasileiro-a,2012,34,04.11. 16:00,Vasco,Sport Recife,0 : 3
brasileiro-a,2012,34,03.11. 20:00,Flamengo,Figueirense,1 : 0
brasileiro-a,2012,34,03.11. 18:30,Cruzeiro,Santos,0 : 4
