,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
5197,brasileiro-a,2004,25,18-08,Botafogo,Santos,2,0,MANDANTE,21.0,2.0,0.6,0.33,0.63,0.33
5198,brasileiro-a,2004,25,18-08,Cruzeiro,Goias,1,3,VISITANTE,14.0,7.0,0.6,0.47,0.53,0.43
5199,brasileiro-a,2004,25,18-08,Figueirense,Atlético-PR,1,1,EMPATE,12.0,6.0,0.73,0.13,0.67,0.27
5200,brasileiro-a,2004,25,18-08,Grêmio,Juventude,2,4,VISITANTE,19.0,5.0,0.73,0.33,0.77,0.37
5201,brasileiro-a,2004,25,18-08,Palmeiras,Internacional,3,1,MANDANTE,1.0,13.0,0.47,0.8,0.37,0.57
5202,brasileiro-a,2004,25,18-08,Paraná,Vitória,4,1,MANDANTE,22.0,17.0,0.27,0.0,0.3,0.13
5203,brasileiro-a,2004,25,18-08,Paysandu,Corinthians,2,1,MANDANTE,20.0,9.0,0.87,0.33,0.7,0.43
5204,brasileiro-a,2004,25,18-08,Ponte Preta,Flamengo,1,0,MANDANTE,3.0,23.0,0.4,0.6,0.37,0.6
5205,brasileiro-a,2004,25,18-08,Sao Caetano,Guarani,3,0,MANDANTE,8.0,24.0,0.27,0.47,0.33,0.57
5206,brasileiro-a,2004,24,15-08,Atlético-PR,São Paulo,1,0,MANDANTE,4.0,5.0,0.67,0.73,0.57,0.6
5207,brasileiro-a,2004,24,15-08,Santos,Paraná,5,1,MANDANTE,1.0,24.0,0.0,0.6,0.13,0.63
5208,brasileiro-a,2004,24,15-08,Vitória,Sao Caetano,1,2,VISITANTE,16.0,9.0,0.47,0.27,0.47,0.4
5209,brasileiro-a,2004,24,15-08,Atlético-MG,Palmeiras,1,2,VISITANTE,17.0,2.0,0.6,0.67,0.5,0.5
5210,brasileiro-a,2004,24,15-08,Criciúma,Vasco,1,0,MANDANTE,10.0,18.0,0.27,0.47,0.33,0.43
5211,brasileiro-a,2004,24,15-08,Fluminense,Paysandu,1,1,EMPATE,15.0,22.0,0.33,0.27,0.4,0.43
5212,brasileiro-a,2004,24,15-08,Goias,Botafogo,3,1,MANDANTE,7.0,23.0,0.4,0.4,0.33,0.53
5213,brasileiro-a,2004,24,15-08,Guarani,Coritiba,0,0,EMPATE,21.0,14.0,0.67,0.4,0.6,0.3
5214,brasileiro-a,2004,24,14-08,Corinthians,Ponte Preta,2,0,MANDANTE,8.0,3.0,0.6,0.87,0.7,0.7
5215,brasileiro-a,2004,24,14-08,Flamengo,Grêmio,3,0,MANDANTE,20.0,19.0,0.53,0.27,0.37,0.27
5216,brasileiro-a,2004,24,14-08,Internacional,Figueirense,4,0,MANDANTE,11.0,13.0,0.33,0.27,0.37,0.37
5217,brasileiro-a,2004,24,14-08,Juventude,Cruzeiro,1,0,MANDANTE,6.0,12.0,0.47,0.53,0.43,0.77
5218,brasileiro-a,2004,23,12-08,Botafogo,Atlético-PR,1,1,EMPATE,22.0,5.0,0.67,0.33,0.57,0.4
5219,brasileiro-a,2004,23,12-08,Coritiba,Criciúma,1,0,MANDANTE,12.0,13.0,0.67,0.67,0.47,0.5
5220,brasileiro-a,2004,23,12-08,Palmeiras,Fluminense,3,2,MANDANTE,4.0,15.0,0.47,0.47,0.43,0.5
5221,brasileiro-a,2004,23,12-08,Sao Caetano,Atlético-MG,1,1,EMPATE,11.0,17.0,0.67,0.6,0.47,0.47
5222,brasileiro-a,2004,23,11-08,Cruzeiro,Flamengo,2,0,MANDANTE,8.0,24.0,0.33,0.27,0.3,0.43
5223,brasileiro-a,2004,23,11-08,Figueirense,Corinthians,0,1,VISITANTE,10.0,9.0,0.67,0.4,0.7,0.4
5224,brasileiro-a,2004,23,11-08,Grêmio,Guarani,1,1,EMPATE,19.0,20.0,0.33,0.47,0.27,0.37
5225,brasileiro-a,2004,23,11-08,Paraná,Internacional,1,2,VISITANTE,23.0,14.0,0.07,0.2,0.27,0.23
5226,brasileiro-a,2004,23,11-08,Paysandu,Juventude,0,1,VISITANTE,21.0,6.0,0.53,0.33,0.67,0.43
5227,brasileiro-a,2004,23,11-08,Ponte Preta,Vitória,1,0,MANDANTE,2.0,16.0,0.47,0.6,0.4,0.6
5228,brasileiro-a,2004,23,11-08,São Paulo,Goias,4,0,MANDANTE,3.0,7.0,0.47,0.67,0.63,0.57
5229,brasileiro-a,2004,23,11-08,Vasco,Santos,2,3,VISITANTE,18.0,1.0,0.47,0.27,0.63,0.43
5230,brasileiro-a,2004,22,08-08,Atlético-PR,Vasco,2,0,MANDANTE,4.0,17.0,0.47,0.67,0.47,0.57
5231,brasileiro-a,2004,22,08-08,Criciúma,Palmeiras,1,2,VISITANTE,9.0,5.0,0.27,0.67,0.5,0.47
5232,brasileiro-a,2004,22,08-08,Corinthians,Botafogo,2,2,EMPATE,13.0,22.0,0.47,0.67,0.47,0.67
5233,brasileiro-a,2004,22,08-08,Flamengo,São Paulo,1,0,MANDANTE,24.0,3.0,0.67,0.33,0.67,0.3
5234,brasileiro-a,2004,22,08-08,Guarani,Paysandu,0,0,EMPATE,21.0,20.0,0.47,0.27,0.4,0.27
5235,brasileiro-a,2004,22,08-08,Internacional,Ponte Preta,1,2,VISITANTE,16.0,2.0,0.6,0.13,0.5,0.37
5236,brasileiro-a,2004,22,08-08,Juventude,Figueirense,0,0,EMPATE,7.0,8.0,0.4,0.67,0.4,0.63
5237,brasileiro-a,2004,22,08-08,Vitória,Cruzeiro,3,2,MANDANTE,15.0,11.0,0.27,0.27,0.43,0.33
5238,brasileiro-a,2004,22,07-08,Atlético-MG,Grêmio,3,0,MANDANTE,18.0,19.0,0.67,0.47,0.37,0.4
5239,brasileiro-a,2004,22,07-08,Fluminense,Paraná,3,1,MANDANTE,12.0,23.0,0.2,0.27,0.23,0.43
5240,brasileiro-a,2004,22,07-08,Goias,Coritiba,1,2,VISITANTE,6.0,14.0,0.53,0.67,0.5,0.67
5241,brasileiro-a,2004,22,07-08,Santos,Sao Caetano,0,1,VISITANTE,1.0,10.0,0.4,0.67,0.37,0.73
5242,brasileiro-a,2004,21,05-08,Botafogo,Juventude,0,1,VISITANTE,23.0,6.0,0.67,0.47,0.63,0.5
5243,brasileiro-a,2004,21,05-08,Cruzeiro,Internacional,2,0,MANDANTE,10.0,13.0,0.33,0.27,0.37,0.33
5244,brasileiro-a,2004,21,05-08,São Paulo,Vitória,2,1,MANDANTE,2.0,17.0,0.33,0.67,0.33,0.57
5245,brasileiro-a,2004,21,04-08,Coritiba,Flamengo,1,0,MANDANTE,16.0,24.0,0.33,0.4,0.3,0.43
5246,brasileiro-a,2004,21,04-08,Figueirense,Guarani,1,1,EMPATE,8.0,21.0,0.2,0.33,0.23,0.47
5247,brasileiro-a,2004,21,04-08,Grêmio,Santos,3,1,MANDANTE,18.0,1.0,0.67,0.47,0.83,0.37
5248,brasileiro-a,2004,21,04-08,Palmeiras,Goias,0,3,VISITANTE,7.0,3.0,0.67,0.47,0.67,0.6
5249,brasileiro-a,2004,21,04-08,Paraná,Criciúma,0,3,VISITANTE,22.0,9.0,0.67,0.2,0.37,0.27
5250,brasileiro-a,2004,21,04-08,Paysandu,Atlético-MG,2,1,MANDANTE,20.0,19.0,0.47,0.33,0.4,0.4
5251,brasileiro-a,2004,21,04-08,Ponte Preta,Fluminense,3,2,MANDANTE,4.0,14.0,0.47,0.6,0.47,0.5
5252,brasileiro-a,2004,21,04-08,Sao Caetano,Atlético-PR,0,3,VISITANTE,12.0,5.0,0.47,0.6,0.57,0.37
5253,brasileiro-a,2004,21,04-08,Vasco,Corinthians,1,3,VISITANTE,15.0,11.0,0.53,0.47,0.57,0.57
5254,brasileiro-a,2004,20,01-08,Guarani,Botafogo,0,2,VISITANTE,22.0,21.0,0.33,0.4,0.4,0.33
5255,brasileiro-a,2004,20,01-08,Internacional,São Paulo,1,1,EMPATE,11.0,2.0,0.67,0.27,0.53,0.33
5256,brasileiro-a,2004,20,01-08,Goias,Paraná,3,0,MANDANTE,4.0,20.0,0.27,0.47,0.3,0.6
5257,brasileiro-a,2004,20,01-08,Vitória,Coritiba,2,2,EMPATE,16.0,18.0,0.53,0.33,0.43,0.4
5258,brasileiro-a,2004,20,01-08,Atlético-MG,Figueirense,3,1,MANDANTE,17.0,6.0,0.4,0.33,0.5,0.4
5259,brasileiro-a,2004,20,01-08,Corinthians,Sao Caetano,2,0,MANDANTE,15.0,9.0,0.67,0.53,0.4,0.5
5260,brasileiro-a,2004,20,01-08,Criciúma,Ponte Preta,3,1,MANDANTE,10.0,5.0,0.6,0.47,0.6,0.27
5261,brasileiro-a,2004,20,01-08,Flamengo,Palmeiras,0,1,VISITANTE,24.0,3.0,0.33,0.33,0.53,0.33
5262,brasileiro-a,2004,20,01-08,Juventude,Vasco,1,1,EMPATE,8.0,14.0,0.4,0.8,0.57,0.63
5263,brasileiro-a,2004,20,01-08,Santos,Paysandu,6,0,MANDANTE,1.0,23.0,0.53,0.67,0.5,0.83
5264,brasileiro-a,2004,20,31-07,Fluminense,Cruzeiro,0,0,EMPATE,13.0,12.0,0.4,0.4,0.33,0.43
5265,brasileiro-a,2004,20,31-07,Atlético-PR,Grêmio,0,0,EMPATE,7.0,19.0,0.4,0.6,0.37,0.53
5266,brasileiro-a,2004,19,29-07,Atlético-MG,Paraná,4,1,MANDANTE,19.0,20.0,0.27,0.33,0.33,0.3
5267,brasileiro-a,2004,19,29-07,Santos,Coritiba,4,2,MANDANTE,1.0,17.0,0.53,0.67,0.53,0.83
5268,brasileiro-a,2004,19,29-07,Sao Caetano,Internacional,2,0,MANDANTE,9.0,10.0,0.47,0.47,0.43,0.3
5269,brasileiro-a,2004,19,29-07,Vasco,Goias,3,1,MANDANTE,13.0,8.0,0.67,0.4,0.63,0.5
5270,brasileiro-a,2004,19,28-07,Atlético-PR,Ponte Preta,4,0,MANDANTE,6.0,3.0,0.8,0.47,0.6,0.43
5271,brasileiro-a,2004,19,28-07,Botafogo,Flamengo,0,0,EMPATE,24.0,23.0,0.27,0.27,0.4,0.4
5272,brasileiro-a,2004,19,28-07,Corinthians,Cruzeiro,1,0,MANDANTE,16.0,11.0,0.4,0.53,0.43,0.43
5273,brasileiro-a,2004,19,28-07,Figueirense,Fluminense,2,1,MANDANTE,4.0,12.0,0.6,0.4,0.47,0.5
5274,brasileiro-a,2004,19,28-07,Grêmio,Vitória,4,0,MANDANTE,18.0,15.0,0.53,0.2,0.4,0.27
5275,brasileiro-a,2004,19,28-07,Guarani,Palmeiras,1,0,MANDANTE,21.0,5.0,0.4,0.2,0.57,0.27
5276,brasileiro-a,2004,19,28-07,Juventude,São Paulo,1,2,VISITANTE,7.0,2.0,0.47,1.0,0.53,0.63
5277,brasileiro-a,2004,19,28-07,Paysandu,Criciúma,2,2,EMPATE,22.0,14.0,0.4,0.47,0.33,0.47
5278,brasileiro-a,2004,18,24-07,Coritiba,Botafogo,1,0,MANDANTE,16.0,24.0,0.47,0.33,0.4,0.43
5279,brasileiro-a,2004,18,24-07,Criciúma,Atlético-PR,4,1,MANDANTE,14.0,8.0,0.47,0.27,0.53,0.27
5280,brasileiro-a,2004,18,24-07,Cruzeiro,Sao Caetano,0,1,VISITANTE,10.0,12.0,0.33,0.6,0.3,0.43
5281,brasileiro-a,2004,18,24-07,Flamengo,Atlético-MG,0,0,EMPATE,23.0,20.0,0.27,0.27,0.3,0.4
5282,brasileiro-a,2004,18,24-07,Fluminense,Corinthians,2,0,MANDANTE,11.0,17.0,0.73,0.4,0.47,0.4
5283,brasileiro-a,2004,18,24-07,Goias,Santos,3,3,EMPATE,6.0,1.0,0.8,0.8,0.83,0.63
5284,brasileiro-a,2004,18,24-07,Internacional,Juventude,1,2,VISITANTE,9.0,5.0,0.8,0.47,0.63,0.43
5285,brasileiro-a,2004,18,24-07,Palmeiras,Figueirense,0,0,EMPATE,4.0,7.0,0.4,0.53,0.5,0.63
5286,brasileiro-a,2004,18,24-07,Paraná,Paysandu,2,0,MANDANTE,18.0,21.0,0.53,0.27,0.5,0.23
5287,brasileiro-a,2004,18,24-07,Ponte Preta,Grêmio,1,0,MANDANTE,2.0,19.0,0.27,0.6,0.27,0.5
5288,brasileiro-a,2004,18,24-07,São Paulo,Vasco,1,0,MANDANTE,3.0,15.0,0.6,0.47,0.6,0.47
5289,brasileiro-a,2004,18,24-07,Vitória,Guarani,3,2,MANDANTE,13.0,22.0,0.2,0.33,0.37,0.4
5290,brasileiro-a,2004,17,20-07,Atlético-MG,Goias,0,2,VISITANTE,21.0,4.0,0.67,0.33,0.53,0.4
5291,brasileiro-a,2004,17,20-07,Atlético-PR,Fluminense,4,1,MANDANTE,7.0,11.0,0.6,0.47,0.5,0.53
5292,brasileiro-a,2004,17,20-07,Botafogo,São Paulo,1,0,MANDANTE,23.0,5.0,0.67,0.47,0.47,0.33
5293,brasileiro-a,2004,17,20-07,Corinthians,Internacional,0,0,EMPATE,16.0,8.0,0.6,0.67,0.5,0.43
5294,brasileiro-a,2004,17,20-07,Figueirense,Coritiba,1,1,EMPATE,6.0,17.0,0.47,0.4,0.4,0.5
5295,brasileiro-a,2004,17,20-07,Grêmio,Paraná,4,0,MANDANTE,18.0,20.0,0.27,0.07,0.23,0.27
5296,brasileiro-a,2004,17,20-07,Guarani,Flamengo,0,1,VISITANTE,22.0,24.0,0.27,0.27,0.3,0.37
5297,brasileiro-a,2004,17,20-07,Juventude,Vitória,3,2,MANDANTE,9.0,14.0,0.4,0.6,0.4,0.63
5298,brasileiro-a,2004,17,20-07,Paysandu,Palmeiras,1,0,MANDANTE,19.0,2.0,0.73,0.33,0.73,0.4
5299,brasileiro-a,2004,17,20-07,Santos,Criciúma,5,2,MANDANTE,1.0,15.0,0.27,0.8,0.37,0.73
5300,brasileiro-a,2004,17,20-07,Sao Caetano,Ponte Preta,0,1,VISITANTE,13.0,3.0,0.4,0.33,0.5,0.4
5301,brasileiro-a,2004,17,20-07,Vasco,Cruzeiro,3,2,MANDANTE,12.0,10.0,0.6,0.47,0.53,0.5
5302,brasileiro-a,2004,16,17-07,Coritiba,Paysandu,1,1,EMPATE,17.0,22.0,0.47,0.47,0.37,0.4
5303,brasileiro-a,2004,16,17-07,Criciúma,Atlético-MG,4,2,MANDANTE,14.0,19.0,0.33,0.07,0.43,0.37
5304,brasileiro-a,2004,16,17-07,Ponte Preta,Vasco,3,2,MANDANTE,7.0,15.0,0.67,0.4,0.6,0.43
5305,brasileiro-a,2004,16,17-07,São Paulo,Figueirense,2,1,MANDANTE,3.0,5.0,0.6,0.47,0.6,0.4
5306,brasileiro-a,2004,16,17-07,Flamengo,Juventude,0,1,VISITANTE,24.0,10.0,0.6,0.27,0.57,0.3
5307,brasileiro-a,2004,16,17-07,Fluminense,Santos,1,0,MANDANTE,11.0,2.0,1.0,0.47,0.73,0.5
5308,brasileiro-a,2004,16,17-07,Goias,Guarani,2,0,MANDANTE,8.0,20.0,0.27,0.67,0.37,0.43
5309,brasileiro-a,2004,16,17-07,Cruzeiro,Botafogo,3,2,MANDANTE,4.0,23.0,0.53,0.4,0.37,0.53
5310,brasileiro-a,2004,16,17-07,Internacional,Atlético-PR,6,0,MANDANTE,6.0,9.0,0.67,0.4,0.63,0.5
5311,brasileiro-a,2004,16,17-07,Palmeiras,Grêmio,2,0,MANDANTE,1.0,21.0,0.27,0.73,0.3,0.63
5312,brasileiro-a,2004,16,17-07,Paraná,Sao Caetano,0,1,VISITANTE,18.0,12.0,0.13,0.33,0.3,0.27
5313,brasileiro-a,2004,16,17-07,Vitória,Corinthians,1,1,EMPATE,13.0,16.0,0.6,0.33,0.5,0.37
5314,brasileiro-a,2004,15,13-07,Atlético-MG,Vitória,1,1,EMPATE,19.0,10.0,0.47,0.47,0.43,0.43
5315,brasileiro-a,2004,15,13-07,Atlético-PR,Goias,6,0,MANDANTE,5.0,9.0,0.73,0.47,0.53,0.57
5316,brasileiro-a,2004,15,13-07,Botafogo,Palmeiras,1,1,EMPATE,23.0,2.0,0.73,0.47,0.7,0.37
5317,brasileiro-a,2004,15,13-07,Corinthians,Criciúma,1,0,MANDANTE,16.0,15.0,0.07,0.47,0.37,0.43
5318,brasileiro-a,2004,15,13-07,Figueirense,Paraná,0,0,EMPATE,3.0,18.0,0.33,0.6,0.33,0.57
5319,brasileiro-a,2004,15,13-07,Grêmio,Cruzeiro,2,3,VISITANTE,21.0,6.0,0.27,0.33,0.43,0.33
5320,brasileiro-a,2004,15,13-07,Guarani,Internacional,2,1,MANDANTE,20.0,7.0,0.4,0.27,0.53,0.3
5321,brasileiro-a,2004,15,13-07,Juventude,Fluminense,2,1,MANDANTE,11.0,12.0,0.47,0.47,0.53,0.47
5322,brasileiro-a,2004,15,13-07,Paysandu,Ponte Preta,3,0,MANDANTE,22.0,8.0,0.6,0.47,0.43,0.3
5323,brasileiro-a,2004,15,13-07,Santos,Flamengo,2,0,MANDANTE,1.0,24.0,0.33,1.0,0.3,0.73
5324,brasileiro-a,2004,15,13-07,Sao Caetano,São Paulo,0,0,EMPATE,14.0,4.0,0.4,0.13,0.47,0.37
5325,brasileiro-a,2004,15,13-07,Vasco,Coritiba,2,3,VISITANTE,13.0,17.0,0.33,0.73,0.3,0.63
5326,brasileiro-a,2004,14,10-07,Atlético-MG,Cruzeiro,2,0,MANDANTE,18.0,9.0,0.47,0.27,0.53,0.33
5327,brasileiro-a,2004,14,10-07,Figueirense,Criciúma,2,0,MANDANTE,2.0,14.0,0.27,0.6,0.47,0.47
5328,brasileiro-a,2004,14,10-07,Fluminense,Sao Caetano,1,0,MANDANTE,10.0,13.0,0.13,0.33,0.4,0.53
5329,brasileiro-a,2004,14,10-07,Atlético-PR,Palmeiras,0,0,EMPATE,8.0,1.0,0.73,0.4,0.77,0.57
5330,brasileiro-a,2004,14,10-07,Corinthians,Paraná,1,0,MANDANTE,17.0,16.0,0.4,0.33,0.33,0.33
5331,brasileiro-a,2004,14,10-07,Goias,Paysandu,3,2,MANDANTE,7.0,24.0,0.47,0.6,0.3,0.53
5332,brasileiro-a,2004,14,10-07,Flamengo,Vasco,0,1,VISITANTE,22.0,12.0,0.6,0.53,0.53,0.33
5333,brasileiro-a,2004,14,10-07,Internacional,Grêmio,2,0,MANDANTE,5.0,20.0,0.33,0.4,0.33,0.53
5334,brasileiro-a,2004,14,10-07,Juventude,Coritiba,1,0,MANDANTE,15.0,19.0,0.53,0.27,0.33,0.47
5335,brasileiro-a,2004,14,10-07,Santos,São Paulo,2,1,MANDANTE,3.0,4.0,0.6,1.0,0.57,0.63
5336,brasileiro-a,2004,14,10-07,Vitória,Botafogo,1,0,MANDANTE,11.0,23.0,0.53,0.27,0.37,0.43
5337,brasileiro-a,2004,14,10-07,Ponte Preta,Guarani,3,1,MANDANTE,6.0,21.0,0.33,0.4,0.3,0.43
5338,brasileiro-a,2004,13,07-07,Botafogo,Internacional,5,1,MANDANTE,23.0,7.0,0.4,0.33,0.57,0.3
5339,brasileiro-a,2004,13,07-07,Coritiba,Corinthians,1,2,VISITANTE,17.0,20.0,0.2,0.53,0.23,0.37
5340,brasileiro-a,2004,13,07-07,Criciúma,Flamengo,1,1,EMPATE,11.0,22.0,0.53,0.27,0.3,0.47
5341,brasileiro-a,2004,13,07-07,Cruzeiro,Guarani,2,0,MANDANTE,5.0,19.0,0.53,0.27,0.4,0.47
5342,brasileiro-a,2004,13,07-07,Palmeiras,Juventude,4,1,MANDANTE,1.0,16.0,0.47,0.73,0.47,0.7
5343,brasileiro-a,2004,13,07-07,Paraná,Atlético-PR,1,0,MANDANTE,15.0,6.0,0.6,0.2,0.67,0.33
5344,brasileiro-a,2004,13,07-07,Paysandu,Sao Caetano,0,0,EMPATE,24.0,10.0,0.27,0.47,0.47,0.27
5345,brasileiro-a,2004,13,07-07,Ponte Preta,Santos,0,4,VISITANTE,8.0,4.0,0.87,0.4,0.53,0.53
5346,brasileiro-a,2004,13,06-07,Goias,Fluminense,4,0,MANDANTE,9.0,12.0,0.4,0.47,0.53,0.43
5347,brasileiro-a,2004,13,06-07,Grêmio,Figueirense,2,2,EMPATE,18.0,3.0,0.6,0.27,0.53,0.4
5348,brasileiro-a,2004,13,06-07,São Paulo,Atlético-MG,1,0,MANDANTE,2.0,21.0,0.33,0.47,0.37,0.57
5349,brasileiro-a,2004,13,06-07,Vasco,Vitória,3,1,MANDANTE,14.0,13.0,0.47,0.6,0.47,0.43
5350,brasileiro-a,2004,12,04-07,Cruzeiro,Coritiba,0,3,VISITANTE,10.0,15.0,0.33,0.47,0.3,0.5
5351,brasileiro-a,2004,12,04-07,Flamengo,Paysandu,4,1,MANDANTE,21.0,23.0,0.47,0.33,0.27,0.23
5352,brasileiro-a,2004,12,04-07,Corinthians,Santos,2,3,VISITANTE,22.0,7.0,0.67,0.2,0.53,0.33
5353,brasileiro-a,2004,12,04-07,Paraná,Palmeiras,1,2,VISITANTE,19.0,1.0,0.73,0.2,0.6,0.33
5354,brasileiro-a,2004,12,04-07,Sao Caetano,Botafogo,1,2,VISITANTE,8.0,24.0,0.2,0.47,0.2,0.5
5355,brasileiro-a,2004,12,03-07,Fluminense,Grêmio,2,0,MANDANTE,11.0,17.0,0.47,0.4,0.43,0.47
5356,brasileiro-a,2004,12,03-07,Guarani,Atlético-MG,1,1,EMPATE,18.0,20.0,0.47,0.47,0.37,0.4
5357,brasileiro-a,2004,12,03-07,Vitória,Goias,0,0,EMPATE,12.0,13.0,0.4,0.4,0.43,0.53
5358,brasileiro-a,2004,12,03-07,Atlético-PR,Juventude,4,1,MANDANTE,4.0,14.0,0.67,0.6,0.5,0.57
5359,brasileiro-a,2004,12,03-07,Figueirense,Vasco,2,2,EMPATE,2.0,16.0,0.53,0.6,0.43,0.6
5360,brasileiro-a,2004,12,03-07,Internacional,Criciúma,3,0,MANDANTE,5.0,9.0,0.47,0.4,0.5,0.57
5361,brasileiro-a,2004,12,03-07,São Paulo,Ponte Preta,2,0,MANDANTE,3.0,6.0,0.6,0.27,0.57,0.5
5362,brasileiro-a,2004,11,27-06,Atlético-MG,Atlético-PR,0,1,VISITANTE,20.0,8.0,0.6,0.53,0.52,0.41
5363,brasileiro-a,2004,11,27-06,Ponte Preta,Cruzeiro,1,0,MANDANTE,2.0,7.0,0.67,0.47,0.56,0.52
5364,brasileiro-a,2004,11,27-06,Goias,Sao Caetano,3,2,MANDANTE,12.0,4.0,0.47,0.2,0.56,0.37
5365,brasileiro-a,2004,11,27-06,Botafogo,Fluminense,3,3,EMPATE,24.0,14.0,0.53,0.2,0.48,0.19
5366,brasileiro-a,2004,11,27-06,Internacional,Vasco,1,3,VISITANTE,9.0,16.0,0.53,0.6,0.37,0.63
5367,brasileiro-a,2004,11,27-06,Juventude,Corinthians,1,0,MANDANTE,13.0,21.0,0.4,0.53,0.37,0.44
5368,brasileiro-a,2004,11,27-06,Palmeiras,São Paulo,2,1,MANDANTE,3.0,6.0,0.33,0.53,0.56,0.56
5369,brasileiro-a,2004,11,27-06,Paysandu,Vitória,4,2,MANDANTE,22.0,10.0,0.4,0.27,0.59,0.19
5370,brasileiro-a,2004,11,26-06,Flamengo,Figueirense,0,3,VISITANTE,23.0,1.0,0.6,0.33,0.56,0.26
5371,brasileiro-a,2004,11,26-06,Santos,Guarani,2,1,MANDANTE,11.0,18.0,0.47,0.47,0.44,0.48
5372,brasileiro-a,2004,11,26-06,Coritiba,Paraná,1,1,EMPATE,19.0,17.0,0.2,0.33,0.33,0.3
5373,brasileiro-a,2004,11,26-06,Criciúma,Grêmio,1,2,VISITANTE,5.0,15.0,0.33,0.67,0.37,0.56
5374,brasileiro-a,2004,3,24-06,Sao Caetano,Juventude,1,0,MANDANTE,3.0,21.0,0.33,0.33,0.33,0.33
5375,brasileiro-a,2004,10,20-06,Atlético-MG,Fluminense,2,1,MANDANTE,17.0,11.0,0.6,0.4,0.54,0.33
5376,brasileiro-a,2004,10,20-06,Santos,Internacional,3,0,MANDANTE,12.0,6.0,0.67,0.47,0.71,0.42
5377,brasileiro-a,2004,10,20-06,Botafogo,Ponte Preta,0,1,VISITANTE,24.0,7.0,0.27,0.27,0.46,0.21
5378,brasileiro-a,2004,10,20-06,Corinthians,Flamengo,1,1,EMPATE,21.0,22.0,0.27,0.4,0.25,0.38
5379,brasileiro-a,2004,10,20-06,Guarani,Criciúma,2,1,MANDANTE,15.0,2.0,0.67,0.33,0.62,0.38
5380,brasileiro-a,2004,10,20-06,Juventude,Goias,1,1,EMPATE,14.0,13.0,0.33,0.47,0.38,0.46
5381,brasileiro-a,2004,10,20-06,Paysandu,São Paulo,1,0,MANDANTE,23.0,4.0,0.53,0.13,0.62,0.08
5382,brasileiro-a,2004,10,20-06,Sao Caetano,Palmeiras,1,1,EMPATE,1.0,9.0,0.67,0.6,0.58,0.58
5383,brasileiro-a,2004,10,19-06,Figueirense,Cruzeiro,0,0,EMPATE,3.0,5.0,0.6,0.53,0.58,0.58
5384,brasileiro-a,2004,10,19-06,Vasco,Paraná,0,0,EMPATE,20.0,16.0,0.33,0.53,0.33,0.38
5385,brasileiro-a,2004,10,19-06,Atlético-PR,Vitória,1,3,VISITANTE,10.0,8.0,0.4,0.67,0.54,0.58
5386,brasileiro-a,2004,10,19-06,Grêmio,Coritiba,1,1,EMPATE,18.0,19.0,0.27,0.33,0.29,0.38
5387,brasileiro-a,2004,9,13-06,Flamengo,Atlético-PR,3,0,MANDANTE,22.0,8.0,0.73,0.13,0.67,0.14
5388,brasileiro-a,2004,9,13-06,Vitória,Santos,1,2,VISITANTE,11.0,15.0,0.27,0.6,0.33,0.62
5389,brasileiro-a,2004,9,13-06,Coritiba,Sao Caetano,1,0,MANDANTE,17.0,3.0,0.67,0.13,0.67,0.19
5390,brasileiro-a,2004,9,13-06,Criciúma,Juventude,2,0,MANDANTE,1.0,13.0,0.67,0.67,0.52,0.57
5391,brasileiro-a,2004,9,13-06,Cruzeiro,Paysandu,1,0,MANDANTE,6.0,24.0,0.13,0.6,0.1,0.52
5392,brasileiro-a,2004,9,13-06,Goias,Corinthians,1,1,EMPATE,12.0,20.0,0.33,0.47,0.38,0.38
5393,brasileiro-a,2004,9,13-06,Palmeiras,Vasco,2,2,EMPATE,7.0,18.0,0.47,0.8,0.38,0.62
5394,brasileiro-a,2004,9,13-06,Ponte Preta,Figueirense,0,2,VISITANTE,9.0,4.0,0.33,0.47,0.52,0.52
5395,brasileiro-a,2004,9,12-06,Internacional,Atlético-MG,4,1,MANDANTE,5.0,21.0,0.4,0.67,0.38,0.67
5396,brasileiro-a,2004,9,12-06,São Paulo,Grêmio,3,2,MANDANTE,2.0,16.0,0.33,0.53,0.43,0.57
5397,brasileiro-a,2004,9,12-06,Fluminense,Guarani,1,1,EMPATE,10.0,19.0,0.27,0.73,0.38,0.57
5398,brasileiro-a,2004,9,12-06,Paraná,Botafogo,1,1,EMPATE,14.0,23.0,0.2,0.27,0.19,0.33
5399,brasileiro-a,2004,8,30-05,Atlético-PR,Cruzeiro,3,1,MANDANTE,5.0,8.0,0.67,0.73,0.61,0.61
5400,brasileiro-a,2004,8,30-05,Grêmio,Sao Caetano,1,2,VISITANTE,15.0,1.0,0.67,0.53,0.61,0.5
5401,brasileiro-a,2004,8,30-05,Atlético-MG,Santos,3,3,EMPATE,16.0,20.0,0.2,0.4,0.33,0.39
5402,brasileiro-a,2004,8,30-05,Goias,Flamengo,2,2,EMPATE,13.0,22.0,0.07,0.4,0.11,0.39
5403,brasileiro-a,2004,8,30-05,Guarani,Paraná,1,0,MANDANTE,18.0,14.0,0.47,0.27,0.39,0.28
