,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
919,brasileiro-a,2015,28,27-09,Cruzeiro,Coritiba,2,0,MANDANTE,13.0,14.0,0.67,0.53,0.7,0.4
920,brasileiro-a,2015,28,27-09,Sport Recife,Chapecoense,3,0,MANDANTE,10.0,17.0,0.2,0.33,0.23,0.23
921,brasileiro-a,2015,28,27-09,Figueirense,Corinthians,1,3,VISITANTE,18.0,1.0,0.53,0.13,0.77,0.27
922,brasileiro-a,2015,28,27-09,Flamengo,Vasco,1,2,VISITANTE,7.0,19.0,0.67,0.6,0.33,0.7
923,brasileiro-a,2015,28,27-09,Joinville,Atlético-MG,2,2,EMPATE,20.0,2.0,0.67,0.2,0.53,0.33
924,brasileiro-a,2015,28,27-09,São Paulo,Palmeiras,1,1,EMPATE,6.0,4.0,0.67,0.47,0.53,0.47
925,brasileiro-a,2015,28,27-09,Atlético-PR,Ponte Preta,1,2,VISITANTE,11.0,9.0,0.67,0.13,0.5,0.3
926,brasileiro-a,2015,28,27-09,Santos,Internacional,3,1,MANDANTE,5.0,8.0,0.67,0.47,0.67,0.67
927,brasileiro-a,2015,28,26-09,Grêmio,Avaí,3,1,MANDANTE,3.0,15.0,0.6,0.47,0.4,0.6
928,brasileiro-a,2015,28,26-09,Fluminense,Goias,2,0,MANDANTE,12.0,16.0,0.4,0.07,0.53,0.13
929,brasileiro-a,2015,27,20-09,Chapecoense,Cruzeiro,0,2,VISITANTE,17.0,13.0,0.53,0.2,0.4,0.27
930,brasileiro-a,2015,27,20-09,Coritiba,Atlético-PR,2,0,MANDANTE,14.0,9.0,0.33,0.53,0.33,0.6
931,brasileiro-a,2015,27,20-09,Atlético-MG,Flamengo,4,1,MANDANTE,2.0,6.0,0.8,0.47,0.7,0.47
932,brasileiro-a,2015,27,20-09,Avaí,São Paulo,2,1,MANDANTE,15.0,5.0,0.53,0.4,0.5,0.4
933,brasileiro-a,2015,27,20-09,Vasco,Sport Recife,2,1,MANDANTE,19.0,11.0,0.4,0.47,0.27,0.27
934,brasileiro-a,2015,27,20-09,Corinthians,Santos,2,0,MANDANTE,1.0,8.0,0.67,0.53,0.77,0.7
935,brasileiro-a,2015,27,20-09,Goias,Joinville,3,0,MANDANTE,16.0,20.0,0.27,0.4,0.37,0.47
936,brasileiro-a,2015,27,19-09,Ponte Preta,Fluminense,3,1,MANDANTE,10.0,12.0,0.07,0.47,0.13,0.5
937,brasileiro-a,2015,27,19-09,Internacional,Figueirense,1,1,EMPATE,7.0,18.0,0.07,0.8,0.27,0.63
938,brasileiro-a,2015,27,19-09,Palmeiras,Grêmio,3,2,MANDANTE,4.0,3.0,0.67,0.47,0.7,0.43
939,brasileiro-a,2015,26,17-09,Flamengo,Coritiba,0,2,VISITANTE,5.0,15.0,0.4,1.0,0.53,0.73
940,brasileiro-a,2015,26,17-09,São Paulo,Chapecoense,0,0,EMPATE,4.0,13.0,0.13,0.67,0.27,0.47
941,brasileiro-a,2015,26,16-09,Cruzeiro,Vasco,2,2,EMPATE,14.0,20.0,0.4,0.47,0.23,0.4
942,brasileiro-a,2015,26,16-09,Internacional,Corinthians,2,1,MANDANTE,8.0,1.0,0.73,0.6,0.8,0.57
943,brasileiro-a,2015,26,16-09,Santos,Atlético-MG,4,0,MANDANTE,7.0,2.0,0.67,0.67,0.57,0.7
944,brasileiro-a,2015,26,16-09,Atlético-PR,Grêmio,1,2,VISITANTE,9.0,3.0,0.53,0.53,0.6,0.43
945,brasileiro-a,2015,26,16-09,Figueirense,Avaí,0,1,VISITANTE,18.0,16.0,0.4,0.27,0.3,0.37
946,brasileiro-a,2015,26,16-09,Fluminense,Palmeiras,1,4,VISITANTE,11.0,6.0,0.47,0.07,0.33,0.23
947,brasileiro-a,2015,26,16-09,Goias,Ponte Preta,1,2,VISITANTE,17.0,12.0,0.27,0.4,0.4,0.5
948,brasileiro-a,2015,26,16-09,Joinville,Sport Recife,1,1,EMPATE,19.0,10.0,0.33,0.2,0.27,0.43
949,brasileiro-a,2015,25,13-09,Avaí,Goias,2,1,MANDANTE,18.0,15.0,0.6,0.2,0.5,0.2
950,brasileiro-a,2015,25,13-09,Sport Recife,Fluminense,1,0,MANDANTE,10.0,11.0,0.07,0.13,0.23,0.2
951,brasileiro-a,2015,25,13-09,Chapecoense,Flamengo,1,3,VISITANTE,13.0,4.0,1.0,0.13,0.73,0.37
952,brasileiro-a,2015,25,13-09,Cruzeiro,Atlético-MG,1,1,EMPATE,14.0,2.0,0.8,0.4,0.63,0.37
953,brasileiro-a,2015,25,13-09,Grêmio,São Paulo,1,2,VISITANTE,3.0,5.0,0.47,0.6,0.47,0.63
954,brasileiro-a,2015,25,13-09,Vasco,Atlético-PR,2,0,MANDANTE,20.0,7.0,0.53,0.2,0.53,0.13
955,brasileiro-a,2015,25,13-09,Corinthians,Joinville,3,0,MANDANTE,1.0,19.0,0.4,0.73,0.43,0.73
956,brasileiro-a,2015,25,13-09,Ponte Preta,Santos,3,1,MANDANTE,12.0,8.0,0.87,0.13,0.8,0.33
957,brasileiro-a,2015,25,12-09,Palmeiras,Figueirense,2,0,MANDANTE,6.0,16.0,0.47,0.27,0.37,0.33
958,brasileiro-a,2015,25,12-09,Coritiba,Internacional,0,1,VISITANTE,17.0,9.0,0.6,0.6,0.5,0.57
959,brasileiro-a,2015,24,10-09,Flamengo,Cruzeiro,2,0,MANDANTE,4.0,13.0,0.47,0.8,0.4,0.73
960,brasileiro-a,2015,24,10-09,Joinville,Chapecoense,0,0,EMPATE,19.0,12.0,0.27,0.33,0.33,0.43
961,brasileiro-a,2015,24,10-09,Goias,Sport Recife,1,0,MANDANTE,14.0,11.0,0.2,0.6,0.3,0.4
962,brasileiro-a,2015,24,09-09,Corinthians,Grêmio,1,1,EMPATE,1.0,3.0,0.73,0.87,0.6,0.8
963,brasileiro-a,2015,24,09-09,Coritiba,Fluminense,1,1,EMPATE,17.0,9.0,0.2,0.73,0.2,0.57
964,brasileiro-a,2015,24,09-09,Santos,São Paulo,3,0,MANDANTE,7.0,5.0,0.47,0.73,0.47,0.7
965,brasileiro-a,2015,24,09-09,Figueirense,Atlético-PR,1,1,EMPATE,16.0,6.0,0.53,0.4,0.6,0.37
966,brasileiro-a,2015,24,09-09,Atlético-MG,Avaí,2,0,MANDANTE,2.0,18.0,0.2,0.6,0.23,0.53
967,brasileiro-a,2015,24,09-09,Internacional,Palmeiras,1,0,MANDANTE,10.0,8.0,0.47,0.47,0.43,0.5
968,brasileiro-a,2015,24,09-09,Ponte Preta,Vasco,0,1,VISITANTE,15.0,20.0,0.0,0.2,0.13,0.37
969,brasileiro-a,2015,23,06-09,Sport Recife,Santos,1,1,EMPATE,10.0,8.0,0.87,0.13,0.77,0.3
970,brasileiro-a,2015,23,06-09,Avaí,Coritiba,0,2,VISITANTE,18.0,16.0,0.73,0.2,0.47,0.33
971,brasileiro-a,2015,23,06-09,Fluminense,Flamengo,1,3,VISITANTE,9.0,6.0,0.8,0.2,0.63,0.3
972,brasileiro-a,2015,23,06-09,Grêmio,Goias,2,1,MANDANTE,3.0,17.0,0.67,0.73,0.4,0.6
973,brasileiro-a,2015,23,06-09,Palmeiras,Corinthians,3,3,EMPATE,7.0,1.0,1.0,0.4,0.87,0.43
974,brasileiro-a,2015,23,06-09,Chapecoense,Ponte Preta,0,0,EMPATE,12.0,14.0,0.33,0.27,0.33,0.3
975,brasileiro-a,2015,23,06-09,Cruzeiro,Figueirense,5,1,MANDANTE,13.0,15.0,0.4,0.27,0.37,0.4
976,brasileiro-a,2015,23,05-09,Atlético-PR,Joinville,0,0,EMPATE,5.0,19.0,0.47,0.47,0.4,0.57
977,brasileiro-a,2015,23,05-09,São Paulo,Internacional,2,0,MANDANTE,4.0,11.0,0.67,0.47,0.6,0.47
978,brasileiro-a,2015,23,05-09,Vasco,Atlético-MG,1,2,VISITANTE,20.0,2.0,0.4,0.0,0.53,0.13
979,brasileiro-a,2015,22,03-09,Figueirense,Grêmio,0,2,VISITANTE,14.0,3.0,0.73,0.47,0.5,0.37
980,brasileiro-a,2015,22,03-09,Santos,Chapecoense,3,1,MANDANTE,8.0,12.0,0.33,0.87,0.4,0.67
981,brasileiro-a,2015,22,02-09,Corinthians,Fluminense,2,0,MANDANTE,1.0,7.0,0.2,0.87,0.4,0.87
982,brasileiro-a,2015,22,02-09,Coritiba,Sport Recife,0,0,EMPATE,18.0,10.0,0.13,0.67,0.27,0.47
983,brasileiro-a,2015,22,02-09,Goias,Palmeiras,1,0,MANDANTE,16.0,6.0,0.4,0.53,0.53,0.4
984,brasileiro-a,2015,22,02-09,Atlético-MG,Atlético-PR,0,1,VISITANTE,2.0,4.0,0.33,0.47,0.47,0.63
985,brasileiro-a,2015,22,02-09,Flamengo,Avaí,3,0,MANDANTE,9.0,17.0,0.4,0.6,0.33,0.63
986,brasileiro-a,2015,22,02-09,Internacional,Vasco,6,0,MANDANTE,11.0,20.0,0.07,0.47,0.13,0.5
987,brasileiro-a,2015,22,02-09,Joinville,São Paulo,0,0,EMPATE,19.0,5.0,0.47,0.47,0.53,0.47
988,brasileiro-a,2015,22,02-09,Ponte Preta,Cruzeiro,1,2,VISITANTE,13.0,15.0,0.27,0.53,0.3,0.37
989,brasileiro-a,2015,21,30-08,Atlético-PR,Goias,3,0,MANDANTE,6.0,17.0,0.6,0.33,0.43,0.37
990,brasileiro-a,2015,21,30-08,Cruzeiro,Santos,0,1,VISITANTE,16.0,9.0,0.73,0.33,0.57,0.4
991,brasileiro-a,2015,21,30-08,Chapecoense,Corinthians,1,3,VISITANTE,11.0,1.0,0.87,0.4,0.8,0.5
992,brasileiro-a,2015,21,30-08,Fluminense,Atlético-MG,1,2,VISITANTE,7.0,2.0,0.47,0.4,0.63,0.43
993,brasileiro-a,2015,21,30-08,Palmeiras,Joinville,3,2,MANDANTE,4.0,19.0,0.67,0.2,0.5,0.53
994,brasileiro-a,2015,21,30-08,Sport Recife,Flamengo,0,1,VISITANTE,8.0,10.0,0.47,0.2,0.53,0.3
995,brasileiro-a,2015,21,30-08,Avaí,Internacional,3,0,MANDANTE,15.0,12.0,0.53,0.2,0.5,0.27
996,brasileiro-a,2015,21,30-08,Grêmio,Coritiba,0,0,EMPATE,3.0,18.0,0.67,0.67,0.47,0.57
997,brasileiro-a,2015,21,29-08,São Paulo,Ponte Preta,3,0,MANDANTE,5.0,13.0,0.53,0.27,0.37,0.47
998,brasileiro-a,2015,21,29-08,Vasco,Figueirense,0,1,VISITANTE,20.0,14.0,0.47,0.07,0.37,0.13
999,brasileiro-a,2015,20,23-08,Atlético-MG,Palmeiras,2,1,MANDANTE,2.0,5.0,0.4,0.47,0.63,0.63
1000,brasileiro-a,2015,20,23-08,Corinthians,Cruzeiro,3,0,MANDANTE,1.0,15.0,0.33,0.73,0.4,0.8
1001,brasileiro-a,2015,20,23-08,Flamengo,São Paulo,2,1,MANDANTE,13.0,6.0,0.47,0.47,0.47,0.53
1002,brasileiro-a,2015,20,23-08,Internacional,Atlético-PR,2,0,MANDANTE,10.0,8.0,0.53,0.4,0.47,0.4
1003,brasileiro-a,2015,20,23-08,Joinville,Fluminense,2,1,MANDANTE,19.0,4.0,0.4,0.47,0.53,0.4
1004,brasileiro-a,2015,20,23-08,Coritiba,Chapecoense,1,0,MANDANTE,17.0,9.0,0.6,0.53,0.5,0.37
1005,brasileiro-a,2015,20,23-08,Ponte Preta,Grêmio,0,0,EMPATE,12.0,3.0,0.67,0.53,0.63,0.33
1006,brasileiro-a,2015,20,22-08,Figueirense,Sport Recife,2,1,MANDANTE,14.0,7.0,0.27,0.27,0.4,0.37
1007,brasileiro-a,2015,20,22-08,Goias,Vasco,3,0,MANDANTE,16.0,20.0,0.07,0.4,0.23,0.33
1008,brasileiro-a,2015,20,22-08,Santos,Avaí,5,2,MANDANTE,11.0,18.0,0.2,0.73,0.27,0.47
1009,brasileiro-a,2015,19,16-08,Chapecoense,Atlético-MG,2,1,MANDANTE,9.0,2.0,0.47,0.4,0.73,0.43
1010,brasileiro-a,2015,19,16-08,Grêmio,Joinville,2,1,MANDANTE,3.0,19.0,0.53,0.47,0.4,0.63
1011,brasileiro-a,2015,19,16-08,Avaí,Corinthians,1,2,VISITANTE,16.0,1.0,0.73,0.27,0.8,0.27
1012,brasileiro-a,2015,19,16-08,Cruzeiro,Internacional,0,0,EMPATE,14.0,11.0,0.53,0.33,0.47,0.37
1013,brasileiro-a,2015,19,16-08,Fluminense,Figueirense,2,1,MANDANTE,4.0,15.0,0.33,0.2,0.37,0.53
1014,brasileiro-a,2015,19,16-08,Sport Recife,Ponte Preta,1,1,EMPATE,7.0,10.0,0.53,0.4,0.4,0.4
1015,brasileiro-a,2015,19,16-08,Palmeiras,Flamengo,4,2,MANDANTE,5.0,13.0,0.67,0.4,0.53,0.63
1016,brasileiro-a,2015,19,15-08,São Paulo,Goias,0,3,VISITANTE,6.0,17.0,0.2,0.47,0.23,0.47
1017,brasileiro-a,2015,19,15-08,Atlético-PR,Santos,0,0,EMPATE,8.0,12.0,0.67,0.67,0.43,0.43
1018,brasileiro-a,2015,19,15-08,Vasco,Coritiba,0,1,VISITANTE,20.0,18.0,0.4,0.27,0.37,0.33
1019,brasileiro-a,2015,18,13-08,Atlético-MG,Grêmio,0,2,VISITANTE,2.0,3.0,0.47,0.67,0.63,0.83
1020,brasileiro-a,2015,18,13-08,Joinville,Cruzeiro,3,0,MANDANTE,17.0,14.0,0.53,0.33,0.37,0.4
1021,brasileiro-a,2015,18,13-08,Ponte Preta,Avaí,2,0,MANDANTE,10.0,16.0,0.47,0.33,0.3,0.3
1022,brasileiro-a,2015,18,12-08,Corinthians,Sport Recife,4,3,MANDANTE,1.0,6.0,0.47,0.73,0.5,0.7
1023,brasileiro-a,2015,18,12-08,Figueirense,São Paulo,0,2,VISITANTE,15.0,4.0,0.47,0.33,0.4,0.4
1024,brasileiro-a,2015,18,12-08,Internacional,Fluminense,1,0,MANDANTE,11.0,5.0,0.4,0.53,0.63,0.4
1025,brasileiro-a,2015,18,12-08,Goias,Chapecoense,0,0,EMPATE,18.0,9.0,0.33,0.13,0.5,0.2
1026,brasileiro-a,2015,18,12-08,Santos,Vasco,1,0,MANDANTE,13.0,20.0,0.27,0.67,0.33,0.43
1027,brasileiro-a,2015,18,12-08,Coritiba,Palmeiras,2,1,MANDANTE,19.0,8.0,0.47,0.2,0.63,0.3
1028,brasileiro-a,2015,18,12-08,Flamengo,Atlético-PR,3,2,MANDANTE,12.0,7.0,0.67,0.47,0.47,0.43
1029,brasileiro-a,2015,17,09-08,Chapecoense,Figueirense,2,2,EMPATE,9.0,15.0,0.27,0.47,0.4,0.47
1030,brasileiro-a,2015,17,09-08,Grêmio,Internacional,5,0,MANDANTE,3.0,12.0,0.53,0.27,0.4,0.63
1031,brasileiro-a,2015,17,09-08,Cruzeiro,Palmeiras,2,1,MANDANTE,11.0,7.0,0.67,0.33,0.73,0.37
1032,brasileiro-a,2015,17,09-08,Goias,Atlético-MG,0,0,EMPATE,17.0,1.0,0.8,0.27,0.83,0.2
1033,brasileiro-a,2015,17,09-08,Ponte Preta,Flamengo,1,0,MANDANTE,10.0,13.0,0.67,0.2,0.53,0.23
1034,brasileiro-a,2015,17,09-08,São Paulo,Corinthians,1,1,EMPATE,8.0,2.0,0.87,0.6,0.77,0.47
1035,brasileiro-a,2015,17,09-08,Atlético-PR,Sport Recife,1,1,EMPATE,6.0,5.0,0.4,0.6,0.57,0.43
1036,brasileiro-a,2015,17,09-08,Vasco,Joinville,0,0,EMPATE,19.0,18.0,0.47,0.2,0.37,0.3
1037,brasileiro-a,2015,17,08-08,Santos,Coritiba,3,0,MANDANTE,14.0,20.0,0.27,0.47,0.3,0.37
1038,brasileiro-a,2015,17,08-08,Avaí,Fluminense,1,0,MANDANTE,16.0,4.0,0.6,0.27,0.63,0.23
1039,brasileiro-a,2015,16,02-08,Sport Recife,Cruzeiro,0,0,EMPATE,4.0,14.0,0.47,0.4,0.43,0.57
1040,brasileiro-a,2015,16,02-08,Figueirense,Ponte Preta,3,1,MANDANTE,12.0,13.0,0.2,0.27,0.27,0.4
1041,brasileiro-a,2015,16,02-08,Flamengo,Santos,2,2,EMPATE,11.0,15.0,0.4,0.6,0.37,0.6
1042,brasileiro-a,2015,16,02-08,Internacional,Chapecoense,0,0,EMPATE,10.0,9.0,0.6,0.47,0.43,0.47
1043,brasileiro-a,2015,16,02-08,Joinville,Avaí,2,0,MANDANTE,18.0,16.0,0.33,0.33,0.33,0.27
1044,brasileiro-a,2015,16,02-08,Coritiba,Goias,1,1,EMPATE,20.0,17.0,0.27,0.27,0.17,0.27
1045,brasileiro-a,2015,16,02-08,Palmeiras,Atlético-PR,0,1,VISITANTE,6.0,5.0,0.4,0.87,0.43,0.73
1046,brasileiro-a,2015,16,01-08,Fluminense,Grêmio,1,0,MANDANTE,3.0,8.0,0.47,0.47,0.63,0.57
1047,brasileiro-a,2015,16,29-07,Atlético-MG,São Paulo,3,1,MANDANTE,1.0,7.0,0.67,0.8,0.57,0.73
1048,brasileiro-a,2015,16,29-07,Corinthians,Vasco,3,0,MANDANTE,2.0,19.0,0.2,0.73,0.3,0.77
1049,brasileiro-a,2015,15,26-07,Vasco,Palmeiras,1,4,VISITANTE,18.0,3.0,0.87,0.4,0.67,0.3
1050,brasileiro-a,2015,15,26-07,Coritiba,Corinthians,1,1,EMPATE,19.0,2.0,0.87,0.2,0.73,0.23
1051,brasileiro-a,2015,15,26-07,Goias,Flamengo,0,1,VISITANTE,17.0,11.0,0.6,0.27,0.5,0.17
1052,brasileiro-a,2015,15,26-07,Ponte Preta,Internacional,0,0,EMPATE,12.0,10.0,0.4,0.13,0.47,0.33
1053,brasileiro-a,2015,15,26-07,São Paulo,Cruzeiro,1,0,MANDANTE,5.0,13.0,0.47,0.47,0.53,0.57
1054,brasileiro-a,2015,15,26-07,Chapecoense,Fluminense,2,1,MANDANTE,9.0,7.0,0.67,0.4,0.67,0.43
1055,brasileiro-a,2015,15,26-07,Santos,Joinville,2,0,MANDANTE,15.0,20.0,0.33,0.2,0.27,0.27
1056,brasileiro-a,2015,15,25-07,Atlético-MG,Figueirense,1,0,MANDANTE,1.0,16.0,0.47,0.8,0.4,0.73
1057,brasileiro-a,2015,15,25-07,Grêmio,Sport Recife,1,1,EMPATE,6.0,4.0,0.53,0.6,0.63,0.7
1058,brasileiro-a,2015,15,25-07,Avaí,Atlético-PR,1,2,VISITANTE,14.0,8.0,0.4,0.33,0.43,0.33
1059,brasileiro-a,2015,14,19-07,Cruzeiro,Avaí,1,1,EMPATE,12.0,13.0,0.27,0.4,0.4,0.5
1060,brasileiro-a,2015,14,19-07,Joinville,Ponte Preta,1,1,EMPATE,20.0,11.0,0.27,0.27,0.4,0.23
1061,brasileiro-a,2015,14,19-07,Figueirense,Coritiba,0,0,EMPATE,15.0,19.0,0.33,0.4,0.2,0.47
1062,brasileiro-a,2015,14,19-07,Fluminense,Vasco,1,2,VISITANTE,3.0,18.0,0.4,0.87,0.2,0.77
1063,brasileiro-a,2015,14,19-07,Palmeiras,Santos,1,0,MANDANTE,6.0,17.0,0.2,0.87,0.3,0.67
1064,brasileiro-a,2015,14,19-07,Sport Recife,São Paulo,2,0,MANDANTE,4.0,7.0,0.47,0.4,0.6,0.57
1065,brasileiro-a,2015,14,19-07,Atlético-PR,Chapecoense,1,0,MANDANTE,8.0,9.0,0.47,0.2,0.43,0.43
1066,brasileiro-a,2015,14,18-07,Corinthians,Atlético-MG,1,0,MANDANTE,2.0,1.0,1.0,0.87,0.83,0.63
1067,brasileiro-a,2015,14,18-07,Flamengo,Grêmio,1,0,MANDANTE,14.0,5.0,0.8,0.4,0.73,0.4
1068,brasileiro-a,2015,14,18-07,Internacional,Goias,2,1,MANDANTE,10.0,16.0,0.27,0.4,0.2,0.4
1069,brasileiro-a,2015,13,12-07,Avaí,Chapecoense,2,1,MANDANTE,13.0,9.0,0.67,0.13,0.53,0.4
1070,brasileiro-a,2015,13,12-07,Sport Recife,Palmeiras,2,2,EMPATE,6.0,7.0,0.8,0.53,0.63,0.63
1071,brasileiro-a,2015,13,12-07,Atlético-PR,Fluminense,1,2,VISITANTE,8.0,2.0,0.87,0.27,0.7,0.53
1072,brasileiro-a,2015,13,12-07,Cruzeiro,Goias,1,0,MANDANTE,11.0,16.0,0.27,0.2,0.3,0.43
1073,brasileiro-a,2015,13,12-07,Flamengo,Corinthians,0,3,VISITANTE,15.0,3.0,0.67,0.4,0.57,0.4
1074,brasileiro-a,2015,13,12-07,Joinville,Internacional,0,2,VISITANTE,20.0,12.0,0.27,0.47,0.33,0.23
1075,brasileiro-a,2015,13,12-07,São Paulo,Coritiba,3,1,MANDANTE,5.0,18.0,0.4,0.33,0.2,0.6
1076,brasileiro-a,2015,13,11-07,Ponte Preta,Atlético-MG,0,2,VISITANTE,10.0,1.0,1.0,0.27,0.73,0.43
1077,brasileiro-a,2015,13,11-07,Grêmio,Vasco,2,0,MANDANTE,4.0,19.0,0.4,0.8,0.23,0.73
1078,brasileiro-a,2015,13,11-07,Santos,Figueirense,3,0,MANDANTE,17.0,14.0,0.47,0.2,0.47,0.2
1079,brasileiro-a,2015,12,09-07,Fluminense,Cruzeiro,1,0,MANDANTE,2.0,12.0,0.4,0.67,0.43,0.6
1080,brasileiro-a,2015,12,09-07,Corinthians,Atlético-PR,2,0,MANDANTE,4.0,8.0,0.27,0.67,0.53,0.57
1081,brasileiro-a,2015,12,08-07,Atlético-MG,Sport Recife,2,1,MANDANTE,1.0,5.0,0.73,0.87,0.67,0.73
1082,brasileiro-a,2015,12,08-07,Internacional,Flamengo,1,2,VISITANTE,16.0,13.0,0.4,0.27,0.33,0.43
1083,brasileiro-a,2015,12,08-07,Vasco,São Paulo,0,4,VISITANTE,19.0,7.0,0.33,0.4,0.5,0.27
1084,brasileiro-a,2015,12,08-07,Figueirense,Joinville,0,2,VISITANTE,11.0,20.0,0.27,0.53,0.17,0.5
1085,brasileiro-a,2015,12,08-07,Palmeiras,Avaí,3,0,MANDANTE,6.0,15.0,0.2,0.8,0.4,0.57
1086,brasileiro-a,2015,12,08-07,Chapecoense,Grêmio,1,0,MANDANTE,9.0,3.0,1.0,0.47,0.73,0.43
1087,brasileiro-a,2015,12,08-07,Coritiba,Ponte Preta,0,0,EMPATE,18.0,10.0,0.27,0.33,0.5,0.27
1088,brasileiro-a,2015,12,08-07,Goias,Santos,4,1,MANDANTE,14.0,17.0,0.27,0.13,0.3,0.3
1089,brasileiro-a,2015,11,05-07,Flamengo,Figueirense,1,2,VISITANTE,15.0,11.0,0.53,0.6,0.44,0.37
1090,brasileiro-a,2015,11,05-07,Internacional,Atlético-MG,1,3,VISITANTE,14.0,1.0,0.67,0.47,0.7,0.48
1091,brasileiro-a,2015,11,05-07,Ponte Preta,Palmeiras,0,2,VISITANTE,10.0,7.0,0.6,0.33,0.52,0.56
1092,brasileiro-a,2015,11,05-07,Goias,Corinthians,0,0,EMPATE,16.0,5.0,0.8,0.07,0.59,0.3
1093,brasileiro-a,2015,11,05-07,Santos,Grêmio,1,3,VISITANTE,17.0,2.0,0.8,0.33,0.7,0.33
1094,brasileiro-a,2015,11,05-07,São Paulo,Fluminense,0,0,EMPATE,8.0,4.0,0.67,0.47,0.63,0.52
1095,brasileiro-a,2015,11,05-07,Avaí,Sport Recife,2,2,EMPATE,13.0,3.0,0.73,0.33,0.7,0.41
1096,brasileiro-a,2015,11,04-07,Chapecoense,Vasco,1,0,MANDANTE,9.0,18.0,0.4,0.27,0.3,0.37
1097,brasileiro-a,2015,11,04-07,Cruzeiro,Atlético-PR,2,0,MANDANTE,12.0,6.0,0.47,0.4,0.59,0.37
1098,brasileiro-a,2015,11,04-07,Coritiba,Joinville,0,0,EMPATE,19.0,20.0,0.2,0.27,0.15,0.26
1099,brasileiro-a,2015,10,02-07,Fluminense,Santos,2,1,MANDANTE,3.0,16.0,0.33,0.67,0.38,0.58
1100,brasileiro-a,2015,10,02-07,Corinthians,Ponte Preta,2,0,MANDANTE,6.0,8.0,0.53,0.6,0.62,0.54
1101,brasileiro-a,2015,10,02-07,Figueirense,Goias,3,1,MANDANTE,12.0,17.0,0.07,0.33,0.33,0.38
1102,brasileiro-a,2015,10,01-07,Atlético-PR,São Paulo,2,1,MANDANTE,5.0,7.0,0.67,0.47,0.58,0.54
1103,brasileiro-a,2015,10,01-07,Grêmio,Cruzeiro,1,0,MANDANTE,4.0,14.0,0.6,0.8,0.42,0.67
1104,brasileiro-a,2015,10,01-07,Joinville,Flamengo,0,1,VISITANTE,20.0,15.0,0.4,0.2,0.29,0.17
1105,brasileiro-a,2015,10,01-07,Atlético-MG,Coritiba,2,0,MANDANTE,2.0,19.0,0.27,0.67,0.29,0.67
1106,brasileiro-a,2015,10,01-07,Palmeiras,Chapecoense,2,0,MANDANTE,9.0,10.0,0.47,0.47,0.42,0.46
1107,brasileiro-a,2015,10,01-07,Sport Recife,Internacional,3,0,MANDANTE,1.0,11.0,0.53,0.73,0.54,0.67
1108,brasileiro-a,2015,10,01-07,Vasco,Avaí,1,0,MANDANTE,18.0,13.0,0.33,0.2,0.46,0.21
1109,brasileiro-a,2015,9,28-06,Internacional,Santos,1,0,MANDANTE,10.0,14.0,0.4,0.4,0.43,0.48
1110,brasileiro-a,2015,9,28-06,Vasco,Flamengo,1,0,MANDANTE,19.0,17.0,0.4,0.0,0.33,0.1
1111,brasileiro-a,2015,9,28-06,Coritiba,Cruzeiro,1,0,MANDANTE,18.0,13.0,0.6,0.07,0.48,0.19
1112,brasileiro-a,2015,9,28-06,Goias,Fluminense,1,2,VISITANTE,15.0,4.0,0.67,0.13,0.52,0.38
1113,brasileiro-a,2015,9,28-06,Palmeiras,São Paulo,4,0,MANDANTE,11.0,3.0,0.73,0.47,0.67,0.38
1114,brasileiro-a,2015,9,28-06,Ponte Preta,Atlético-PR,2,1,MANDANTE,8.0,6.0,0.67,0.53,0.62,0.57
1115,brasileiro-a,2015,9,28-06,Atlético-MG,Joinville,1,0,MANDANTE,2.0,20.0,0.2,0.67,0.19,0.62
1116,brasileiro-a,2015,9,27-06,Corinthians,Figueirense,2,1,MANDANTE,7.0,16.0,0.53,0.4,0.43,0.48
1117,brasileiro-a,2015,9,27-06,Avaí,Grêmio,1,2,VISITANTE,12.0,5.0,0.67,0.53,0.62,0.52
1118,brasileiro-a,2015,9,27-06,Chapecoense,Sport Recife,1,1,EMPATE,9.0,1.0,0.73,0.4,0.71,0.43
1119,brasileiro-a,2015,8,24-06,Fluminense,Ponte Preta,2,0,MANDANTE,5.0,8.0,0.6,0.53,0.67,0.44
1120,brasileiro-a,2015,8,21-06,Atlético-PR,Coritiba,2,2,EMPATE,3.0,18.0,0.0,0.8,0.17,0.67
1121,brasileiro-a,2015,8,21-06,Joinville,Goias,2,1,MANDANTE,19.0,15.0,0.33,0.0,0.44,0.06
1122,brasileiro-a,2015,8,21-06,São Paulo,Avaí,1,1,EMPATE,2.0,10.0,0.67,0.87,0.56,0.72
1123,brasileiro-a,2015,8,21-06,Cruzeiro,Chapecoense,0,1,VISITANTE,11.0,9.0,0.4,0.67,0.33,0.56
1124,brasileiro-a,2015,8,20-06,Grêmio,Palmeiras,1,0,MANDANTE,6.0,14.0,0.47,0.67,0.44,0.56
1125,brasileiro-a,2015,8,20-06,Flamengo,Atlético-MG,0,2,VISITANTE,17.0,4.0,0.47,0.4,0.56,0.39
1126,brasileiro-a,2015,8,20-06,Santos,Corinthians,1,0,MANDANTE,12.0,7.0,0.47,0.2,0.56,0.33
