,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado
1721,brasileiro-a,2013,26,06-10,Atlético-MG,Corinthians,0,0,EMPATE
1722,brasileiro-a,2013,26,06-10,Atlético-PR,Coritiba,2,1,MANDANTE
1723,brasileiro-a,2013,26,06-10,Flamengo,Vasco,1,1,EMPATE
1724,brasileiro-a,2013,26,06-10,Internacional,Fluminense,1,0,MANDANTE
1725,brasileiro-a,2013,26,06-10,Náutico,Cruzeiro,1,4,VISITANTE
1726,brasileiro-a,2013,26,05-10,São Paulo,Vitória,3,2,MANDANTE
1727,brasileiro-a,2013,26,05-10,Botafogo,Grêmio,0,1,VISITANTE
1728,brasileiro-a,2013,25,03-10,Vasco,Internacional,3,1,MANDANTE
1729,brasileiro-a,2013,8,03-10,Atlético-MG,Ponte Preta,4,0,MANDANTE
1730,brasileiro-a,2013,25,02-10,Corinthians,Bahia,2,0,MANDANTE
1731,brasileiro-a,2013,25,02-10,Coritiba,Flamengo,0,2,VISITANTE
1732,brasileiro-a,2013,25,02-10,Santos,São Paulo,3,0,MANDANTE
1733,brasileiro-a,2013,25,02-10,Fluminense,Botafogo,1,1,EMPATE
1734,brasileiro-a,2013,25,02-10,Vitória,Goias,2,1,MANDANTE
1735,brasileiro-a,2013,25,02-10,Cruzeiro,Portuguesa,4,0,MANDANTE
1736,brasileiro-a,2013,25,02-10,Grêmio,Atlético-PR,1,0,MANDANTE
1737,brasileiro-a,2013,25,01-10,Ponte Preta,Náutico,1,2,VISITANTE
1738,brasileiro-a,2013,24,29-09,Atlético-MG,Santos,3,1,MANDANTE
1739,brasileiro-a,2013,24,29-09,Atlético-PR,Vitória,3,5,VISITANTE
1740,brasileiro-a,2013,24,29-09,Internacional,Cruzeiro,1,2,VISITANTE
1741,brasileiro-a,2013,24,29-09,Bahia,Vasco,0,0,EMPATE
1742,brasileiro-a,2013,24,29-09,Flamengo,Criciúma,4,1,MANDANTE
1743,brasileiro-a,2013,24,29-09,Portuguesa,Corinthians,4,0,MANDANTE
1744,brasileiro-a,2013,24,29-09,São Paulo,Grêmio,0,1,VISITANTE
1745,brasileiro-a,2013,24,28-09,Botafogo,Ponte Preta,0,1,VISITANTE
1746,brasileiro-a,2013,24,28-09,Goias,Fluminense,1,2,VISITANTE
1747,brasileiro-a,2013,24,28-09,Náutico,Coritiba,3,0,MANDANTE
1748,brasileiro-a,2013,11,25-09,Santos,Náutico,1,1,EMPATE
1749,brasileiro-a,2013,25,25-09,Criciúma,Atlético-MG,1,1,EMPATE
1750,brasileiro-a,2013,23,22-09,Atlético-MG,Vasco,2,1,MANDANTE
1751,brasileiro-a,2013,23,22-09,Atlético-PR,Ponte Preta,1,0,MANDANTE
1752,brasileiro-a,2013,23,22-09,Santos,Criciúma,2,1,MANDANTE
1753,brasileiro-a,2013,23,22-09,Botafogo,Bahia,1,2,VISITANTE
1754,brasileiro-a,2013,23,22-09,Corinthians,Cruzeiro,0,0,EMPATE
1755,brasileiro-a,2013,23,22-09,Goias,São Paulo,1,0,MANDANTE
1756,brasileiro-a,2013,23,22-09,Internacional,Portuguesa,0,1,VISITANTE
1757,brasileiro-a,2013,23,22-09,Náutico,Flamengo,0,0,EMPATE
1758,brasileiro-a,2013,23,21-09,Vitória,Grêmio,0,0,EMPATE
1759,brasileiro-a,2013,23,21-09,Fluminense,Coritiba,1,1,EMPATE
1760,brasileiro-a,2013,22,19-09,Bahia,Internacional,2,0,MANDANTE
1761,brasileiro-a,2013,22,19-09,Portuguesa,Náutico,3,0,MANDANTE
1762,brasileiro-a,2013,22,19-09,Flamengo,Atlético-PR,2,4,VISITANTE
1763,brasileiro-a,2013,22,18-09,Cruzeiro,Botafogo,3,0,MANDANTE
1764,brasileiro-a,2013,22,18-09,Ponte Preta,Corinthians,2,0,MANDANTE
1765,brasileiro-a,2013,22,18-09,São Paulo,Atlético-MG,1,0,MANDANTE
1766,brasileiro-a,2013,22,18-09,Coritiba,Goias,2,2,EMPATE
1767,brasileiro-a,2013,22,18-09,Criciúma,Fluminense,1,2,VISITANTE
1768,brasileiro-a,2013,22,18-09,Grêmio,Santos,1,1,EMPATE
1769,brasileiro-a,2013,22,18-09,Vasco,Vitória,1,2,VISITANTE
1770,brasileiro-a,2013,21,15-09,Grêmio,Atlético-MG,0,1,VISITANTE
1771,brasileiro-a,2013,21,15-09,Santos,Botafogo,1,2,VISITANTE
1772,brasileiro-a,2013,21,15-09,Vitória,Náutico,2,1,MANDANTE
1773,brasileiro-a,2013,21,15-09,Corinthians,Goias,1,2,VISITANTE
1774,brasileiro-a,2013,21,15-09,Coritiba,Bahia,2,2,EMPATE
1775,brasileiro-a,2013,21,15-09,Criciúma,Internacional,0,1,VISITANTE
1776,brasileiro-a,2013,21,15-09,Ponte Preta,Flamengo,1,1,EMPATE
1777,brasileiro-a,2013,21,15-09,Vasco,São Paulo,0,2,VISITANTE
1778,brasileiro-a,2013,21,14-09,Fluminense,Portuguesa,2,1,MANDANTE
1779,brasileiro-a,2013,21,14-09,Cruzeiro,Atlético-PR,1,0,MANDANTE
1780,brasileiro-a,2013,20,12-09,Atlético-MG,Coritiba,3,0,MANDANTE
1781,brasileiro-a,2013,20,12-09,Flamengo,Santos,2,1,MANDANTE
1782,brasileiro-a,2013,20,12-09,São Paulo,Ponte Preta,1,0,MANDANTE
1783,brasileiro-a,2013,20,12-09,Internacional,Vitória,2,2,EMPATE
1784,brasileiro-a,2013,20,11-09,Botafogo,Corinthians,1,0,MANDANTE
1785,brasileiro-a,2013,20,11-09,Náutico,Grêmio,0,2,VISITANTE
1786,brasileiro-a,2013,20,11-09,Portuguesa,Vasco,2,0,MANDANTE
1787,brasileiro-a,2013,20,11-09,Bahia,Criciúma,2,2,EMPATE
1788,brasileiro-a,2013,20,11-09,Goias,Cruzeiro,1,2,VISITANTE
1789,brasileiro-a,2013,20,11-09,Atlético-PR,Fluminense,1,1,EMPATE
1790,brasileiro-a,2013,10,10-09,Internacional,Santos,1,2,VISITANTE
1791,brasileiro-a,2013,19,08-09,Criciúma,Botafogo,1,2,VISITANTE
1792,brasileiro-a,2013,19,08-09,Vasco,Atlético-PR,0,0,EMPATE
1793,brasileiro-a,2013,19,08-09,Corinthians,Náutico,0,0,EMPATE
1794,brasileiro-a,2013,19,08-09,Coritiba,São Paulo,2,0,MANDANTE
1795,brasileiro-a,2013,19,08-09,Cruzeiro,Flamengo,1,0,MANDANTE
1796,brasileiro-a,2013,19,07-09,Grêmio,Portuguesa,3,2,MANDANTE
1797,brasileiro-a,2013,19,07-09,Fluminense,Bahia,1,0,MANDANTE
1798,brasileiro-a,2013,19,07-09,Ponte Preta,Internacional,1,3,VISITANTE
1799,brasileiro-a,2013,19,07-09,Santos,Goias,1,0,MANDANTE
1800,brasileiro-a,2013,19,07-09,Vitória,Atlético-MG,1,1,EMPATE
1801,brasileiro-a,2013,18,05-09,Náutico,Vasco,0,3,VISITANTE
1802,brasileiro-a,2013,18,05-09,São Paulo,Criciúma,1,2,VISITANTE
1803,brasileiro-a,2013,18,05-09,Botafogo,Coritiba,3,1,MANDANTE
1804,brasileiro-a,2013,18,04-09,Atlético-MG,Fluminense,2,2,EMPATE
1805,brasileiro-a,2013,18,04-09,Bahia,Cruzeiro,1,3,VISITANTE
1806,brasileiro-a,2013,18,04-09,Internacional,Corinthians,1,0,MANDANTE
1807,brasileiro-a,2013,18,04-09,Portuguesa,Ponte Preta,2,1,MANDANTE
1808,brasileiro-a,2013,18,04-09,Atlético-PR,Santos,2,1,MANDANTE
1809,brasileiro-a,2013,18,04-09,Flamengo,Vitória,2,1,MANDANTE
1810,brasileiro-a,2013,10,03-09,Náutico,São Paulo,0,1,VISITANTE
1811,brasileiro-a,2013,18,03-09,Goias,Grêmio,2,0,MANDANTE
1812,brasileiro-a,2013,17,01-09,Cruzeiro,Vasco,5,3,MANDANTE
1813,brasileiro-a,2013,17,01-09,Botafogo,São Paulo,0,0,EMPATE
1814,brasileiro-a,2013,17,01-09,Corinthians,Flamengo,4,0,MANDANTE
1815,brasileiro-a,2013,17,01-09,Coritiba,Internacional,0,0,EMPATE
1816,brasileiro-a,2013,17,01-09,Vitória,Criciúma,0,1,VISITANTE
1817,brasileiro-a,2013,17,31-08,Fluminense,Santos,0,2,VISITANTE
1818,brasileiro-a,2013,17,31-08,Goias,Atlético-MG,0,0,EMPATE
1819,brasileiro-a,2013,17,31-08,Grêmio,Ponte Preta,1,0,MANDANTE
1820,brasileiro-a,2013,17,31-08,Náutico,Atlético-PR,1,4,VISITANTE
1821,brasileiro-a,2013,17,31-08,Portuguesa,Bahia,4,2,MANDANTE
1822,brasileiro-a,2013,16,25-08,Atlético-PR,Botafogo,2,0,MANDANTE
1823,brasileiro-a,2013,16,25-08,Internacional,Goias,3,3,EMPATE
1824,brasileiro-a,2013,16,25-08,Atlético-MG,Portuguesa,2,1,MANDANTE
1825,brasileiro-a,2013,16,25-08,Bahia,Náutico,2,0,MANDANTE
1826,brasileiro-a,2013,16,25-08,São Paulo,Fluminense,2,1,MANDANTE
1827,brasileiro-a,2013,16,25-08,Vasco,Corinthians,1,1,EMPATE
1828,brasileiro-a,2013,16,24-08,Criciúma,Coritiba,2,1,MANDANTE
1829,brasileiro-a,2013,16,24-08,Flamengo,Grêmio,0,1,VISITANTE
1830,brasileiro-a,2013,16,24-08,Ponte Preta,Cruzeiro,0,2,VISITANTE
1831,brasileiro-a,2013,16,24-08,Santos,Vitória,2,0,MANDANTE
1832,brasileiro-a,2013,15,18-08,Atlético-PR,Criciúma,2,1,MANDANTE
1833,brasileiro-a,2013,15,18-08,Bahia,Santos,0,0,EMPATE
1834,brasileiro-a,2013,15,18-08,Internacional,Atlético-MG,0,0,EMPATE
1835,brasileiro-a,2013,15,18-08,Corinthians,Coritiba,1,0,MANDANTE
1836,brasileiro-a,2013,15,18-08,Flamengo,São Paulo,0,0,EMPATE
1837,brasileiro-a,2013,15,18-08,Ponte Preta,Goias,0,1,VISITANTE
1838,brasileiro-a,2013,15,18-08,Portuguesa,Botafogo,1,3,VISITANTE
1839,brasileiro-a,2013,15,17-08,Vasco,Grêmio,2,3,VISITANTE
1840,brasileiro-a,2013,15,17-08,Cruzeiro,Vitória,5,1,MANDANTE
1841,brasileiro-a,2013,15,17-08,Náutico,Fluminense,0,1,VISITANTE
1842,brasileiro-a,2013,14,15-08,Botafogo,Internacional,3,3,EMPATE
1843,brasileiro-a,2013,14,15-08,São Paulo,Atlético-PR,1,1,EMPATE
1844,brasileiro-a,2013,14,14-08,Fluminense,Corinthians,0,0,EMPATE
1845,brasileiro-a,2013,14,14-08,Goias,Flamengo,1,1,EMPATE
1846,brasileiro-a,2013,14,14-08,Grêmio,Cruzeiro,3,1,MANDANTE
1847,brasileiro-a,2013,14,14-08,Coritiba,Portuguesa,1,1,EMPATE
1848,brasileiro-a,2013,14,14-08,Vitória,Ponte Preta,3,1,MANDANTE
1849,brasileiro-a,2013,14,14-08,Atlético-MG,Bahia,2,0,MANDANTE
1850,brasileiro-a,2013,14,14-08,Criciúma,Náutico,3,0,MANDANTE
1851,brasileiro-a,2013,14,14-08,Santos,Vasco,1,1,EMPATE
1852,brasileiro-a,2013,13,11-08,Bahia,Grêmio,0,3,VISITANTE
1853,brasileiro-a,2013,13,11-08,Internacional,Atlético-PR,2,2,EMPATE
1854,brasileiro-a,2013,13,11-08,Ponte Preta,Criciúma,3,1,MANDANTE
1855,brasileiro-a,2013,13,11-08,Portuguesa,São Paulo,2,1,MANDANTE
1856,brasileiro-a,2013,13,11-08,Corinthians,Vitória,2,0,MANDANTE
1857,brasileiro-a,2013,13,11-08,Coritiba,Vasco,0,1,VISITANTE
1858,brasileiro-a,2013,13,11-08,Cruzeiro,Santos,0,0,EMPATE
1859,brasileiro-a,2013,13,11-08,Fluminense,Flamengo,2,3,VISITANTE
1860,brasileiro-a,2013,13,10-08,Botafogo,Goias,1,1,EMPATE
1861,brasileiro-a,2013,13,10-08,Náutico,Atlético-MG,0,0,EMPATE
1862,brasileiro-a,2013,12,08-08,Grêmio,Coritiba,0,1,VISITANTE
1863,brasileiro-a,2013,12,08-08,Vasco,Ponte Preta,1,1,EMPATE
1864,brasileiro-a,2013,12,07-08,Atlético-MG,Botafogo,2,2,EMPATE
1865,brasileiro-a,2013,12,07-08,Goias,Náutico,2,1,MANDANTE
1866,brasileiro-a,2013,12,07-08,Santos,Corinthians,1,1,EMPATE
1867,brasileiro-a,2013,12,07-08,Atlético-PR,Bahia,1,0,MANDANTE
1868,brasileiro-a,2013,12,07-08,Flamengo,Portuguesa,1,1,EMPATE
1869,brasileiro-a,2013,12,07-08,Criciúma,Cruzeiro,1,2,VISITANTE
1870,brasileiro-a,2013,12,07-08,Vitória,Fluminense,1,1,EMPATE
1871,brasileiro-a,2013,11,04-08,Vasco,Botafogo,2,3,VISITANTE
1872,brasileiro-a,2013,11,04-08,Vitória,Portuguesa,2,1,MANDANTE
1873,brasileiro-a,2013,11,04-08,Atlético-PR,Goias,2,0,MANDANTE
1874,brasileiro-a,2013,11,04-08,Criciúma,Corinthians,0,2,VISITANTE
1875,brasileiro-a,2013,11,04-08,Flamengo,Atlético-MG,3,0,MANDANTE
1876,brasileiro-a,2013,11,04-08,Grêmio,Internacional,1,1,EMPATE
1877,brasileiro-a,2013,11,04-08,Ponte Preta,Fluminense,1,1,EMPATE
1878,brasileiro-a,2013,11,03-08,Cruzeiro,Coritiba,1,0,MANDANTE
1879,brasileiro-a,2013,10,01-08,Goias,Vasco,1,1,EMPATE
1880,brasileiro-a,2013,10,01-08,Botafogo,Vitória,2,0,MANDANTE
1881,brasileiro-a,2013,10,31-07,Bahia,Flamengo,3,0,MANDANTE
1882,brasileiro-a,2013,10,31-07,Corinthians,Grêmio,2,0,MANDANTE
1883,brasileiro-a,2013,10,31-07,Coritiba,Ponte Preta,5,3,MANDANTE
1884,brasileiro-a,2013,10,31-07,Atlético-MG,Atlético-PR,1,2,VISITANTE
1885,brasileiro-a,2013,10,31-07,Fluminense,Cruzeiro,1,0,MANDANTE
1886,brasileiro-a,2013,10,31-07,Portuguesa,Criciúma,1,1,EMPATE
1887,brasileiro-a,2013,9,28-07,Bahia,Goias,2,1,MANDANTE
1888,brasileiro-a,2013,9,28-07,Coritiba,Vitória,1,1,EMPATE
1889,brasileiro-a,2013,9,28-07,Flamengo,Botafogo,1,1,EMPATE
1890,brasileiro-a,2013,9,28-07,Corinthians,São Paulo,0,0,EMPATE
1891,brasileiro-a,2013,9,28-07,Cruzeiro,Atlético-MG,4,1,MANDANTE
1892,brasileiro-a,2013,9,28-07,Grêmio,Fluminense,2,0,MANDANTE
1893,brasileiro-a,2013,9,28-07,Náutico,Internacional,3,0,MANDANTE
1894,brasileiro-a,2013,9,27-07,Ponte Preta,Santos,1,0,MANDANTE
1895,brasileiro-a,2013,9,27-07,Portuguesa,Atlético-PR,2,3,VISITANTE
1896,brasileiro-a,2013,9,27-07,Vasco,Criciúma,3,2,MANDANTE
1897,brasileiro-a,2013,12,24-07,São Paulo,Internacional,0,1,VISITANTE
1898,brasileiro-a,2013,8,21-07,Fluminense,Vasco,1,3,VISITANTE
1899,brasileiro-a,2013,8,21-07,Goias,Portuguesa,2,1,MANDANTE
1900,brasileiro-a,2013,8,21-07,Atlético-PR,Corinthians,1,1,EMPATE
1901,brasileiro-a,2013,8,21-07,Internacional,Flamengo,1,0,MANDANTE
1902,brasileiro-a,2013,8,21-07,Santos,Coritiba,2,2,EMPATE
1903,brasileiro-a,2013,8,21-07,Vitória,Bahia,0,0,EMPATE
1904,brasileiro-a,2013,8,20-07,Botafogo,Náutico,2,0,MANDANTE
1905,brasileiro-a,2013,8,20-07,Criciúma,Grêmio,2,1,MANDANTE
1906,brasileiro-a,2013,8,20-07,São Paulo,Cruzeiro,0,3,VISITANTE
1907,brasileiro-a,2013,7,14-07,Criciúma,Goias,0,0,EMPATE
1908,brasileiro-a,2013,7,14-07,Cruzeiro,Náutico,3,0,MANDANTE
1909,brasileiro-a,2013,7,14-07,Vasco,Flamengo,0,1,VISITANTE
1910,brasileiro-a,2013,7,14-07,Corinthians,Atlético-MG,0,1,VISITANTE
1911,brasileiro-a,2013,7,14-07,Coritiba,Atlético-PR,1,0,MANDANTE
1912,brasileiro-a,2013,7,14-07,Grêmio,Botafogo,2,1,MANDANTE
1913,brasileiro-a,2013,7,14-07,Vitória,São Paulo,3,2,MANDANTE
1914,brasileiro-a,2013,7,13-07,Ponte Preta,Bahia,0,0,EMPATE
1915,brasileiro-a,2013,7,13-07,Fluminense,Internacional,2,3,VISITANTE
1916,brasileiro-a,2013,7,13-07,Santos,Portuguesa,4,1,MANDANTE
1917,brasileiro-a,2013,11,10-07,São Paulo,Bahia,1,2,VISITANTE
1918,brasileiro-a,2013,6,07-07,Atlético-MG,Criciúma,3,2,MANDANTE
1919,brasileiro-a,2013,6,07-07,Botafogo,Fluminense,1,0,MANDANTE
1920,brasileiro-a,2013,6,07-07,Bahia,Corinthians,0,2,VISITANTE
1921,brasileiro-a,2013,6,07-07,Goias,Vitória,1,0,MANDANTE
1922,brasileiro-a,2013,6,07-07,Internacional,Vasco,5,3,MANDANTE
1923,brasileiro-a,2013,6,07-07,São Paulo,Santos,0,2,VISITANTE
1924,brasileiro-a,2013,6,06-07,Portuguesa,Cruzeiro,1,1,EMPATE
1925,brasileiro-a,2013,6,06-07,Atlético-PR,Grêmio,1,1,EMPATE
1926,brasileiro-a,2013,6,06-07,Flamengo,Coritiba,2,2,EMPATE
1927,brasileiro-a,2013,6,06-07,Náutico,Ponte Preta,1,3,VISITANTE
1928,brasileiro-a,2013,5,12-06,Grêmio,São Paulo,1,1,EMPATE
1929,brasileiro-a,2013,2,12-06,Portuguesa,Fluminense,2,1,MANDANTE
1930,brasileiro-a,2013,5,12-06,Santos,Atlético-MG,1,0,MANDANTE
1931,brasileiro-a,2013,2,09-06,Atlético-MG,Grêmio,2,0,MANDANTE
1932,brasileiro-a,2013,5,09-06,Coritiba,Náutico,1,0,MANDANTE
1933,brasileiro-a,2013,5,09-06,Fluminense,Goias,2,1,MANDANTE
1934,brasileiro-a,2013,5,09-06,Vitória,Atlético-PR,3,2,MANDANTE
1935,brasileiro-a,2013,5,08-06,Ponte Preta,Botafogo,0,2,VISITANTE
1936,brasileiro-a,2013,5,08-06,Corinthians,Portuguesa,0,0,EMPATE
1937,brasileiro-a,2013,5,08-06,Vasco,Bahia,1,1,EMPATE
1938,brasileiro-a,2013,5,08-06,Criciúma,Flamengo,0,3,VISITANTE
1939,brasileiro-a,2013,5,08-06,Cruzeiro,Internacional,2,2,EMPATE
1940,brasileiro-a,2013,4,06-06,Coritiba,Fluminense,2,1,MANDANTE
1941,brasileiro-a,2013,4,05-06,Bahia,Botafogo,2,1,MANDANTE
1942,brasileiro-a,2013,4,05-06,Cruzeiro,Corinthians,1,0,MANDANTE
1943,brasileiro-a,2013,4,05-06,Flamengo,Náutico,0,1,VISITANTE
1944,brasileiro-a,2013,4,05-06,Grêmio,Vitória,1,0,MANDANTE
1945,brasileiro-a,2013,4,05-06,Ponte Preta,Atlético-PR,3,4,VISITANTE
1946,brasileiro-a,2013,4,05-06,Vasco,Atlético-MG,2,0,MANDANTE
1947,brasileiro-a,2013,4,05-06,Criciúma,Santos,3,1,MANDANTE
1948,brasileiro-a,2013,4,05-06,Portuguesa,Internacional,1,1,EMPATE
1949,brasileiro-a,2013,4,05-06,São Paulo,Goias,0,1,VISITANTE
1950,brasileiro-a,2013,3,02-06,Atlético-MG,São Paulo,0,0,EMPATE
1951,brasileiro-a,2013,3,02-06,Fluminense,Criciúma,3,0,MANDANTE
1952,brasileiro-a,2013,3,02-06,Internacional,Bahia,1,2,VISITANTE
1953,brasileiro-a,2013,3,02-06,Náutico,Portuguesa,2,2,EMPATE
1954,brasileiro-a,2013,3,01-06,Corinthians,Ponte Preta,1,0,MANDANTE
1955,brasileiro-a,2013,3,01-06,Goias,Coritiba,1,1,EMPATE
1956,brasileiro-a,2013,3,01-06,Vitória,Vasco,2,0,MANDANTE
1957,brasileiro-a,2013,3,01-06,Atlético-PR,Flamengo,2,2,EMPATE
1958,brasileiro-a,2013,3,01-06,Botafogo,Cruzeiro,2,1,MANDANTE
1959,brasileiro-a,2013,3,01-06,Santos,Grêmio,1,1,EMPATE
1960,brasileiro-a,2013,2,30-05,Internacional,Criciúma,2,0,MANDANTE
1961,brasileiro-a,2013,2,29-05,Goias,Corinthians,1,1,EMPATE
1962,brasileiro-a,2013,2,29-05,Bahia,Coritiba,0,0,EMPATE
1963,brasileiro-a,2013,2,29-05,Flamengo,Ponte Preta,0,2,VISITANTE
1964,brasileiro-a,2013,2,29-05,Náutico,Vitória,0,3,VISITANTE
1965,brasileiro-a,2013,2,29-05,Botafogo,Santos,2,1,MANDANTE
1966,brasileiro-a,2013,2,29-05,São Paulo,Vasco,5,1,MANDANTE
1967,brasileiro-a,2013,2,29-05,Atlético-PR,Cruzeiro,2,2,EMPATE
1968,brasileiro-a,2013,1,26-05,Coritiba,Atlético-MG,2,1,MANDANTE
1969,brasileiro-a,2013,1,26-05,Cruzeiro,Goias,5,0,MANDANTE
1970,brasileiro-a,2013,1,26-05,Fluminense,Atlético-PR,2,1,MANDANTE
1971,brasileiro-a,2013,1,26-05,Criciúma,Bahia,3,1,MANDANTE
1972,brasileiro-a,2013,1,26-05,Grêmio,Náutico,2,0,MANDANTE
1973,brasileiro-a,2013,1,26-05,Ponte Preta,São Paulo,0,2,VISITANTE
1974,brasileiro-a,2013,1,26-05,Santos,Flamengo,0,0,EMPATE
1975,brasileiro-a,2013,1,25-05,Corinthians,Botafogo,1,1,EMPATE
1976,brasileiro-a,2013,1,25-05,Vasco,Portuguesa,1,0,MANDANTE
1977,brasileiro-a,2013,1,25-05,Vitória,Internacional,2,2,EMPATE
1978,brasileiro-a,2012,38,02-12,Atlético-GO,Bahia,0,1,VISITANTE
1979,brasileiro-a,2012,38,02-12,Atlético-MG,Cruzeiro,3,2,MANDANTE
1980,brasileiro-a,2012,38,02-12,Coritiba,Figueirense,3,0,MANDANTE
1981,brasileiro-a,2012,38,02-12,Fluminense,Vasco,1,2,VISITANTE
1982,brasileiro-a,2012,38,02-12,Grêmio,Internacional,0,0,EMPATE
1983,brasileiro-a,2012,38,02-12,Náutico,Sport Recife,1,0,MANDANTE
1984,brasileiro-a,2012,38,02-12,Portuguesa,Ponte Preta,0,0,EMPATE
1985,brasileiro-a,2012,38,02-12,São Paulo,Corinthians,3,1,MANDANTE
1986,brasileiro-a,2012,38,01-12,Flamengo,Botafogo,2,2,EMPATE
1987,brasileiro-a,2012,38,01-12,Santos,Palmeiras,3,1,MANDANTE
1988,brasileiro-a,2012,37,25-11,Bahia,Náutico,1,1,EMPATE
1989,brasileiro-a,2012,37,25-11,Botafogo,Atlético-MG,2,3,VISITANTE
1990,brasileiro-a,2012,37,25-11,Cruzeiro,Coritiba,2,1,MANDANTE
1991,brasileiro-a,2012,37,25-11,Figueirense,Grêmio,2,4,VISITANTE
1992,brasileiro-a,2012,37,25-11,Internacional,Portuguesa,0,2,VISITANTE
1993,brasileiro-a,2012,37,25-11,Palmeiras,Atlético-GO,1,2,VISITANTE
1994,brasileiro-a,2012,37,25-11,Ponte Preta,São Paulo,0,0,EMPATE
1995,brasileiro-a,2012,37,25-11,Sport Recife,Fluminense,1,1,EMPATE
1996,brasileiro-a,2012,37,24-11,Corinthians,Santos,1,1,EMPATE
1997,brasileiro-a,2012,37,24-11,Vasco,Flamengo,1,1,EMPATE
1998,brasileiro-a,2012,36,18-11,Internacional,Corinthians,0,2,VISITANTE
1999,brasileiro-a,2012,36,18-11,Portuguesa,Grêmio,2,2,EMPATE
2000,brasileiro-a,2012,36,18-11,Sport Recife,Botafogo,2,0,MANDANTE
2001,brasileiro-a,2012,36,18-11,Atlético-MG,Atlético-GO,2,2,EMPATE
2002,brasileiro-a,2012,36,18-11,Bahia,Ponte Preta,1,0,MANDANTE
2003,brasileiro-a,2012,36,18-11,Flamengo,Palmeiras,1,1,EMPATE
2004,brasileiro-a,2012,36,18-11,Fluminense,Cruzeiro,0,2,VISITANTE
2005,brasileiro-a,2012,36,18-11,São Paulo,Náutico,2,1,MANDANTE
2006,brasileiro-a,2012,36,17-11,Coritiba,Vasco,1,2,VISITANTE
2007,brasileiro-a,2012,36,17-11,Santos,Figueirense,2,0,MANDANTE
2008,brasileiro-a,2012,35,11-11,Cruzeiro,Bahia,3,1,MANDANTE
2009,brasileiro-a,2012,35,11-11,Figueirense,Sport Recife,1,1,EMPATE
2010,brasileiro-a,2012,35,11-11,Náutico,Flamengo,0,1,VISITANTE
2011,brasileiro-a,2012,35,11-11,Ponte Preta,Internacional,1,0,MANDANTE
2012,brasileiro-a,2012,35,11-11,Grêmio,São Paulo,2,1,MANDANTE
2013,brasileiro-a,2012,35,11-11,Palmeiras,Fluminense,2,3,VISITANTE
2014,brasileiro-a,2012,35,11-11,Vasco,Atlético-MG,1,1,EMPATE
2015,brasileiro-a,2012,35,10-11,Corinthians,Coritiba,5,1,MANDANTE
2016,brasileiro-a,2012,35,10-11,Atlético-GO,Santos,2,1,MANDANTE
2017,brasileiro-a,2012,35,10-11,Botafogo,Portuguesa,3,0,MANDANTE
2018,brasileiro-a,2012,34,04-11,Coritiba,Atlético-MG,1,0,MANDANTE
2019,brasileiro-a,2012,34,04-11,Náutico,Internacional,3,0,MANDANTE
2020,brasileiro-a,2012,34,04-11,Portuguesa,Bahia,0,1,VISITANTE
2021,brasileiro-a,2012,34,04-11,Atlético-GO,Corinthians,0,2,VISITANTE
2022,brasileiro-a,2012,34,04-11,Palmeiras,Botafogo,2,2,EMPATE
2023,brasileiro-a,2012,34,04-11,São Paulo,Fluminense,1,1,EMPATE
2024,brasileiro-a,2012,34,04-11,Vasco,Sport Recife,0,3,VISITANTE
2025,brasileiro-a,2012,34,03-11,Flamengo,Figueirense,1,0,MANDANTE
2026,brasileiro-a,2012,34,03-11,Cruzeiro,Santos,0,4,VISITANTE
2027,brasileiro-a,2012,34,03-11,Grêmio,Ponte Preta,1,0,MANDANTE
2028,brasileiro-a,2012,33,31-10,Atlético-MG,Flamengo,1,1,EMPATE
2029,brasileiro-a,2012,33,27-10,Bahia,Grêmio,1,1,EMPATE
2030,brasileiro-a,2012,33,27-10,Botafogo,Atlético-GO,4,0,MANDANTE
2031,brasileiro-a,2012,33,27-10,Figueirense,Portuguesa,0,0,EMPATE
2032,brasileiro-a,2012,33,27-10,Sport Recife,São Paulo,2,4,VISITANTE
2033,brasileiro-a,2012,33,27-10,Corinthians,Vasco,1,0,MANDANTE
2034,brasileiro-a,2012,33,27-10,Internacional,Palmeiras,2,1,MANDANTE
2035,brasileiro-a,2012,33,25-10,Fluminense,Coritiba,2,1,MANDANTE
2036,brasileiro-a,2012,33,25-10,Ponte Preta,Cruzeiro,1,0,MANDANTE
2037,brasileiro-a,2012,33,25-10,Santos,Náutico,0,0,EMPATE
2038,brasileiro-a,2012,32,24-10,Figueirense,Botafogo,0,2,VISITANTE
2039,brasileiro-a,2012,32,24-10,Vasco,Internacional,1,2,VISITANTE
2040,brasileiro-a,2012,32,21-10,Atlético-GO,Sport Recife,0,1,VISITANTE
2041,brasileiro-a,2012,32,21-10,Ponte Preta,Santos,1,0,MANDANTE
2042,brasileiro-a,2012,32,21-10,Atlético-MG,Fluminense,3,2,MANDANTE
2043,brasileiro-a,2012,32,21-10,Flamengo,São Paulo,1,0,MANDANTE
2044,brasileiro-a,2012,32,21-10,Náutico,Portuguesa,0,0,EMPATE
2045,brasileiro-a,2012,32,20-10,Corinthians,Bahia,1,1,EMPATE
2046,brasileiro-a,2012,32,20-10,Grêmio,Coritiba,0,0,EMPATE
