,Unnamed: 0,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
3718,3718,brasileiro-a,2008,15,27-07,Atlético-MG,Vitória,2,1,MANDANTE,13.0,4.0,0.6,0.27,0.73,0.3
3719,3719,brasileiro-a,2008,15,27-07,Flamengo,Botafogo,0,0,EMPATE,2.0,11.0,0.47,0.33,0.47,0.57
3720,3720,brasileiro-a,2008,15,27-07,São Paulo,Portuguesa,3,1,MANDANTE,5.0,17.0,0.27,0.6,0.47,0.67
3721,3721,brasileiro-a,2008,15,27-07,Atlético-PR,Figueirense,0,0,EMPATE,14.0,10.0,0.47,0.27,0.47,0.37
3722,3722,brasileiro-a,2008,15,27-07,Goias,Sport Recife,1,2,VISITANTE,15.0,9.0,0.47,0.53,0.43,0.47
3723,3723,brasileiro-a,2008,15,27-07,Grêmio,Palmeiras,1,1,EMPATE,1.0,6.0,0.47,0.73,0.57,0.7
3724,3724,brasileiro-a,2008,15,27-07,Santos,Vasco,5,2,MANDANTE,18.0,16.0,0.33,0.33,0.3,0.23
3725,3725,brasileiro-a,2008,15,26-07,Ipatinga,Internacional,1,0,MANDANTE,20.0,8.0,0.73,0.27,0.6,0.2
3726,3726,brasileiro-a,2008,15,26-07,Fluminense,Cruzeiro,1,3,VISITANTE,19.0,3.0,0.47,0.67,0.47,0.4
3727,3727,brasileiro-a,2008,15,26-07,Náutico,Coritiba,1,2,VISITANTE,12.0,7.0,0.67,0.27,0.5,0.3
3728,3728,brasileiro-a,2008,14,24-07,Figueirense,Grêmio,1,7,VISITANTE,9.0,1.0,0.53,0.67,0.6,0.5
3729,3729,brasileiro-a,2008,14,24-07,Palmeiras,Santos,4,2,MANDANTE,4.0,19.0,0.33,0.33,0.27,0.57
3730,3730,brasileiro-a,2008,14,24-07,Sport Recife,Atlético-PR,1,0,MANDANTE,12.0,15.0,0.47,0.47,0.37,0.37
3731,3731,brasileiro-a,2008,14,23-07,Portuguesa,Flamengo,2,2,EMPATE,16.0,2.0,0.47,0.2,0.63,0.43
3732,3732,brasileiro-a,2008,14,23-07,Botafogo,Atlético-MG,4,0,MANDANTE,10.0,17.0,0.33,0.47,0.4,0.37
3733,3733,brasileiro-a,2008,14,23-07,Internacional,São Paulo,2,0,MANDANTE,7.0,6.0,0.67,0.73,0.7,0.53
3734,3734,brasileiro-a,2008,14,23-07,Vasco,Fluminense,3,3,EMPATE,14.0,18.0,0.6,0.27,0.37,0.37
3735,3735,brasileiro-a,2008,14,23-07,Vitória,Náutico,2,0,MANDANTE,3.0,11.0,0.27,0.6,0.4,0.63
3736,3736,brasileiro-a,2008,14,23-07,Coritiba,Ipatinga,1,0,MANDANTE,8.0,20.0,0.33,0.47,0.3,0.43
3737,3737,brasileiro-a,2008,14,23-07,Cruzeiro,Goias,0,1,VISITANTE,5.0,13.0,0.53,0.47,0.4,0.5
3738,3738,brasileiro-a,2008,13,20-07,Atlético-MG,Coritiba,3,2,MANDANTE,16.0,10.0,0.53,0.2,0.47,0.33
3739,3739,brasileiro-a,2008,13,20-07,Flamengo,Vitória,0,1,VISITANTE,1.0,4.0,0.6,0.67,0.63,0.73
3740,3740,brasileiro-a,2008,13,20-07,São Paulo,Botafogo,2,1,MANDANTE,5.0,13.0,0.53,0.53,0.4,0.63
3741,3741,brasileiro-a,2008,13,20-07,Atlético-PR,Vasco,3,1,MANDANTE,11.0,12.0,0.47,0.33,0.4,0.3
3742,3742,brasileiro-a,2008,13,20-07,Goias,Palmeiras,3,2,MANDANTE,17.0,6.0,0.53,0.33,0.6,0.33
3743,3743,brasileiro-a,2008,13,20-07,Náutico,Internacional,1,1,EMPATE,9.0,7.0,0.73,0.2,0.5,0.37
3744,3744,brasileiro-a,2008,13,20-07,Santos,Sport Recife,1,0,MANDANTE,19.0,14.0,0.47,0.2,0.47,0.17
3745,3745,brasileiro-a,2008,13,19-07,Ipatinga,Portuguesa,4,1,MANDANTE,20.0,15.0,0.27,0.13,0.47,0.23
3746,3746,brasileiro-a,2008,13,19-07,Fluminense,Figueirense,1,0,MANDANTE,18.0,8.0,0.73,0.47,0.5,0.27
3747,3747,brasileiro-a,2008,13,19-07,Grêmio,Cruzeiro,1,0,MANDANTE,2.0,3.0,0.53,0.4,0.6,0.6
3748,3748,brasileiro-a,2008,12,17-07,Coritiba,Flamengo,1,0,MANDANTE,10.0,1.0,0.87,0.53,0.77,0.37
3749,3749,brasileiro-a,2008,12,17-07,Internacional,Atlético-MG,1,0,MANDANTE,8.0,16.0,0.2,0.53,0.37,0.4
3750,3750,brasileiro-a,2008,12,17-07,Vasco,Goias,1,1,EMPATE,11.0,17.0,0.47,0.4,0.33,0.47
3751,3751,brasileiro-a,2008,12,16-07,Cruzeiro,Atlético-PR,1,0,MANDANTE,2.0,15.0,0.33,0.53,0.33,0.6
3752,3752,brasileiro-a,2008,12,16-07,Palmeiras,Fluminense,3,1,MANDANTE,4.0,18.0,0.47,0.53,0.27,0.6
3753,3753,brasileiro-a,2008,12,16-07,Vitória,São Paulo,1,3,VISITANTE,5.0,6.0,0.53,0.8,0.57,0.67
3754,3754,brasileiro-a,2008,12,16-07,Figueirense,Santos,3,0,MANDANTE,7.0,19.0,0.2,0.53,0.27,0.5
3755,3755,brasileiro-a,2008,12,16-07,Portuguesa,Náutico,3,2,MANDANTE,14.0,9.0,0.4,0.27,0.47,0.37
3756,3756,brasileiro-a,2008,12,16-07,Botafogo,Ipatinga,4,0,MANDANTE,12.0,20.0,0.13,0.33,0.23,0.3
3757,3757,brasileiro-a,2008,12,16-07,Sport Recife,Grêmio,2,2,EMPATE,13.0,3.0,0.53,0.4,0.6,0.47
3758,3758,brasileiro-a,2008,11,13-07,Flamengo,Vasco,3,1,MANDANTE,1.0,10.0,0.47,0.67,0.52,0.74
3759,3759,brasileiro-a,2008,11,13-07,Grêmio,Portuguesa,2,1,MANDANTE,3.0,15.0,0.47,0.53,0.41,0.56
3760,3760,brasileiro-a,2008,11,13-07,Náutico,Sport Recife,0,2,VISITANTE,6.0,11.0,0.2,0.47,0.41,0.52
3761,3761,brasileiro-a,2008,11,13-07,Atlético-PR,Internacional,1,1,EMPATE,13.0,9.0,0.67,0.27,0.41,0.33
3762,3762,brasileiro-a,2008,11,13-07,Cruzeiro,Atlético-MG,2,1,MANDANTE,2.0,16.0,0.4,0.33,0.41,0.56
3763,3763,brasileiro-a,2008,11,13-07,Ipatinga,Figueirense,0,1,VISITANTE,20.0,8.0,0.53,0.13,0.44,0.26
3764,3764,brasileiro-a,2008,11,13-07,Santos,Botafogo,2,2,EMPATE,19.0,14.0,0.27,0.2,0.3,0.26
3765,3765,brasileiro-a,2008,11,13-07,São Paulo,Palmeiras,2,1,MANDANTE,7.0,5.0,0.73,0.53,0.67,0.52
3766,3766,brasileiro-a,2008,11,12-07,Fluminense,Vitória,2,1,MANDANTE,18.0,4.0,0.87,0.33,0.74,0.19
3767,3767,brasileiro-a,2008,11,12-07,Goias,Coritiba,2,2,EMPATE,17.0,12.0,0.53,0.4,0.37,0.33
3768,3768,brasileiro-a,2008,10,10-07,Ipatinga,Cruzeiro,2,2,EMPATE,19.0,3.0,0.47,0.13,0.58,0.25
3769,3769,brasileiro-a,2008,10,10-07,Palmeiras,Figueirense,1,1,EMPATE,5.0,11.0,0.47,0.67,0.46,0.71
3770,3770,brasileiro-a,2008,10,10-07,Vasco,Sport Recife,4,0,MANDANTE,7.0,16.0,0.4,0.27,0.46,0.46
3771,3771,brasileiro-a,2008,10,09-07,Atlético-MG,Flamengo,1,1,EMPATE,14.0,1.0,0.8,0.33,0.79,0.42
3772,3772,brasileiro-a,2008,10,09-07,Náutico,São Paulo,2,1,MANDANTE,6.0,9.0,0.73,0.33,0.58,0.46
3773,3773,brasileiro-a,2008,10,09-07,Santos,Grêmio,1,1,EMPATE,18.0,4.0,0.67,0.13,0.58,0.25
3774,3774,brasileiro-a,2008,10,09-07,Fluminense,Atlético-PR,3,0,MANDANTE,20.0,12.0,0.47,0.13,0.38,0.08
3775,3775,brasileiro-a,2008,10,09-07,Vitória,Botafogo,5,2,MANDANTE,2.0,15.0,0.47,0.87,0.33,0.71
3776,3776,brasileiro-a,2008,10,09-07,Coritiba,Portuguesa,4,0,MANDANTE,10.0,13.0,0.67,0.33,0.46,0.29
3777,3777,brasileiro-a,2008,10,09-07,Internacional,Goias,1,0,MANDANTE,8.0,17.0,0.4,0.47,0.38,0.33
3778,3778,brasileiro-a,2008,9,06-07,Botafogo,Grêmio,2,0,MANDANTE,13.0,3.0,0.67,0.27,0.67,0.24
3779,3779,brasileiro-a,2008,9,06-07,Goias,Fluminense,1,0,MANDANTE,17.0,20.0,0.13,0.27,0.1,0.29
3780,3780,brasileiro-a,2008,9,06-07,São Paulo,Ipatinga,1,1,EMPATE,7.0,19.0,0.27,0.73,0.24,0.62
3781,3781,brasileiro-a,2008,9,06-07,Atlético-MG,Palmeiras,1,1,EMPATE,15.0,5.0,0.8,0.47,0.76,0.43
3782,3782,brasileiro-a,2008,9,06-07,Figueirense,Vasco,2,1,MANDANTE,10.0,11.0,0.47,0.33,0.52,0.38
3783,3783,brasileiro-a,2008,9,06-07,Internacional,Coritiba,3,0,MANDANTE,12.0,16.0,0.4,0.33,0.33,0.24
3784,3784,brasileiro-a,2008,9,06-07,Portuguesa,Vitória,1,2,VISITANTE,9.0,4.0,0.67,0.67,0.67,0.52
3785,3785,brasileiro-a,2008,9,05-07,Atlético-PR,Santos,1,0,MANDANTE,8.0,18.0,0.2,0.27,0.29,0.29
3786,3786,brasileiro-a,2008,9,05-07,Flamengo,Náutico,3,0,MANDANTE,1.0,6.0,0.53,0.8,0.52,0.76
3787,3787,brasileiro-a,2008,9,05-07,Sport Recife,Cruzeiro,1,0,MANDANTE,14.0,2.0,0.53,0.27,0.67,0.38
3788,3788,brasileiro-a,2008,8,29-06,Fluminense,Botafogo,0,0,EMPATE,20.0,16.0,0.27,0.07,0.22,0.06
3789,3789,brasileiro-a,2008,8,29-06,Grêmio,Internacional,1,1,EMPATE,2.0,14.0,0.27,0.8,0.22,0.72
3790,3790,brasileiro-a,2008,8,29-06,Palmeiras,Náutico,2,0,MANDANTE,4.0,6.0,0.53,0.67,0.61,0.72
3791,3791,brasileiro-a,2008,8,29-06,Atlético-PR,Coritiba,1,1,EMPATE,12.0,10.0,0.4,0.27,0.33,0.28
3792,3792,brasileiro-a,2008,8,29-06,Cruzeiro,São Paulo,1,1,EMPATE,3.0,7.0,0.73,0.67,0.67,0.72
3793,3793,brasileiro-a,2008,8,29-06,Figueirense,Atlético-MG,1,1,EMPATE,13.0,11.0,0.47,0.27,0.44,0.39
3794,3794,brasileiro-a,2008,8,29-06,Sport Recife,Flamengo,1,2,VISITANTE,15.0,1.0,0.8,0.47,0.72,0.44
3795,3795,brasileiro-a,2008,8,28-06,Portuguesa,Santos,0,0,EMPATE,8.0,17.0,0.13,0.67,0.28,0.56
3796,3796,brasileiro-a,2008,8,28-06,Vasco,Ipatinga,4,2,MANDANTE,9.0,19.0,0.33,0.33,0.28,0.44
3797,3797,brasileiro-a,2008,8,28-06,Vitória,Goias,3,0,MANDANTE,5.0,18.0,0.33,0.67,0.33,0.61
3798,3798,brasileiro-a,2008,7,22-06,Grêmio,Atlético-PR,3,0,MANDANTE,2.0,11.0,0.33,0.67,0.33,0.67
3799,3799,brasileiro-a,2008,7,22-06,Náutico,Atlético-MG,2,1,MANDANTE,4.0,10.0,0.53,0.53,0.53,0.53
3800,3800,brasileiro-a,2008,7,22-06,Santos,Goias,0,4,VISITANTE,18.0,17.0,0.2,0.33,0.2,0.33
3801,3801,brasileiro-a,2008,7,22-06,Ipatinga,Flamengo,1,3,VISITANTE,19.0,1.0,0.67,0.33,0.67,0.33
3802,3802,brasileiro-a,2008,7,22-06,Vasco,Palmeiras,0,2,VISITANTE,12.0,5.0,0.67,0.53,0.67,0.53
3803,3803,brasileiro-a,2008,7,22-06,Vitória,Internacional,2,1,MANDANTE,7.0,15.0,0.27,0.53,0.27,0.53
3804,3804,brasileiro-a,2008,7,21-06,Botafogo,Portuguesa,0,1,VISITANTE,16.0,8.0,0.47,0.27,0.47,0.27
3805,3805,brasileiro-a,2008,7,21-06,Coritiba,Fluminense,2,1,MANDANTE,9.0,20.0,0.07,0.2,0.07,0.2
3806,3806,brasileiro-a,2008,7,21-06,Cruzeiro,Figueirense,3,0,MANDANTE,3.0,14.0,0.47,0.67,0.47,0.67
3807,3807,brasileiro-a,2008,7,21-06,São Paulo,Sport Recife,1,0,MANDANTE,6.0,13.0,0.53,0.6,0.53,0.6
3808,3808,brasileiro-a,2008,6,14-06,Coritiba,Vitória,0,0,EMPATE,16.0,10.0,0.58,0.17,0.58,0.17
3809,3809,brasileiro-a,2008,6,14-06,Goias,Grêmio,0,3,VISITANTE,19.0,2.0,0.58,0.25,0.58,0.25
3810,3810,brasileiro-a,2008,6,14-06,Náutico,Vasco,1,1,EMPATE,4.0,9.0,0.58,0.58,0.58,0.58
3811,3811,brasileiro-a,2008,6,14-06,Portuguesa,Atlético-PR,1,0,MANDANTE,11.0,8.0,0.42,0.33,0.42,0.33
3812,3812,brasileiro-a,2008,6,14-06,Figueirense,Sport Recife,3,1,MANDANTE,13.0,12.0,0.67,0.33,0.67,0.33
3813,3813,brasileiro-a,2008,6,14-06,Flamengo,São Paulo,2,4,VISITANTE,1.0,6.0,0.5,0.83,0.5,0.83
3814,3814,brasileiro-a,2008,6,14-06,Internacional,Botafogo,2,1,MANDANTE,14.0,15.0,0.33,0.08,0.33,0.08
3815,3815,brasileiro-a,2008,6,12-06,Atlético-MG,Ipatinga,4,2,MANDANTE,7.0,18.0,0.42,0.42,0.42,0.42
3816,3816,brasileiro-a,2008,6,12-06,Fluminense,Santos,1,1,EMPATE,20.0,17.0,0.33,0.0,0.33,0.0
3817,3817,brasileiro-a,2008,6,12-06,Palmeiras,Cruzeiro,5,2,MANDANTE,5.0,3.0,0.83,0.58,0.83,0.58
3818,3818,brasileiro-a,2008,5,08-06,Botafogo,Coritiba,2,1,MANDANTE,9.0,13.0,0.22,0.11,0.22,0.11
3819,3819,brasileiro-a,2008,5,08-06,Cruzeiro,Vasco,1,0,MANDANTE,2.0,7.0,0.78,0.78,0.78,0.78
3820,3820,brasileiro-a,2008,5,08-06,Vitória,Santos,1,0,MANDANTE,8.0,18.0,0.44,0.44,0.44,0.44
3821,3821,brasileiro-a,2008,5,08-06,Atlético-PR,Goias,5,0,MANDANTE,5.0,19.0,0.33,0.22,0.33,0.22
3822,3822,brasileiro-a,2008,5,08-06,Grêmio,Fluminense,2,1,MANDANTE,4.0,20.0,0.0,0.44,0.0,0.44
3823,3823,brasileiro-a,2008,5,08-06,Portuguesa,Internacional,3,1,MANDANTE,14.0,17.0,0.11,0.11,0.11,0.11
3824,3824,brasileiro-a,2008,5,08-06,Sport Recife,Palmeiras,2,0,MANDANTE,6.0,10.0,0.78,0.56,0.78,0.56
3825,3825,brasileiro-a,2008,5,07-06,Flamengo,Figueirense,5,0,MANDANTE,1.0,16.0,0.44,0.78,0.44,0.78
3826,3826,brasileiro-a,2008,5,07-06,Ipatinga,Náutico,0,0,EMPATE,15.0,3.0,0.67,0.44,0.67,0.44
3827,3827,brasileiro-a,2008,5,07-06,São Paulo,Atlético-MG,5,1,MANDANTE,11.0,12.0,0.56,0.33,0.56,0.33
3828,3828,brasileiro-a,2008,4,01-06,Atlético-MG,Portuguesa,2,0,MANDANTE,7.0,19.0,0.17,0.33,0.17,0.33
3829,3829,brasileiro-a,2008,4,01-06,Fluminense,Flamengo,0,1,VISITANTE,20.0,2.0,0.67,0.0,0.67,0.0
3830,3830,brasileiro-a,2008,4,01-06,Palmeiras,Atlético-PR,1,0,MANDANTE,6.0,9.0,0.33,0.67,0.33,0.67
3831,3831,brasileiro-a,2008,4,01-06,Coritiba,Cruzeiro,1,1,EMPATE,8.0,1.0,1.0,0.17,1.0,0.17
3832,3832,brasileiro-a,2008,4,01-06,Ipatinga,Vitória,2,0,MANDANTE,16.0,12.0,0.67,0.17,0.67,0.17
3833,3833,brasileiro-a,2008,4,01-06,Náutico,Botafogo,3,0,MANDANTE,3.0,15.0,0.17,0.5,0.17,0.5
3834,3834,brasileiro-a,2008,4,01-06,Santos,São Paulo,0,0,EMPATE,14.0,18.0,0.33,0.5,0.33,0.5
3835,3835,brasileiro-a,2008,4,31-05,Figueirense,Goias,0,0,EMPATE,11.0,17.0,0.33,0.5,0.33,0.5
3836,3836,brasileiro-a,2008,4,31-05,Internacional,Sport Recife,1,1,EMPATE,13.0,10.0,0.67,0.0,0.67,0.0
3837,3837,brasileiro-a,2008,4,31-05,Vasco,Grêmio,2,1,MANDANTE,4.0,5.0,0.67,0.67,0.67,0.67
3838,3838,brasileiro-a,2008,3,25-05,Atlético-PR,Atlético-MG,1,1,EMPATE,5.0,15.0,0.33,0.33,0.33,0.33
3839,3839,brasileiro-a,2008,3,25-05,Botafogo,Vasco,1,1,EMPATE,9.0,8.0,1.0,0.0,1.0,0.0
3840,3840,brasileiro-a,2008,3,25-05,Portuguesa,Palmeiras,1,1,EMPATE,18.0,10.0,1.0,0.0,1.0,0.0
3841,3841,brasileiro-a,2008,3,25-05,Cruzeiro,Santos,4,0,MANDANTE,1.0,14.0,1.0,1.0,1.0,1.0
3842,3842,brasileiro-a,2008,3,25-05,Goias,Ipatinga,1,1,EMPATE,16.0,20.0,0.0,0.33,0.0,0.33
3843,3843,brasileiro-a,2008,3,25-05,São Paulo,Coritiba,1,1,EMPATE,17.0,7.0,0.0,0.33,0.0,0.33
3844,3844,brasileiro-a,2008,3,25-05,Sport Recife,Fluminense,2,1,MANDANTE,11.0,19.0,0.0,0.33,0.0,0.33
3845,3845,brasileiro-a,2008,3,24-05,Flamengo,Internacional,2,1,MANDANTE,2.0,13.0,0.0,0.33,0.0,0.33
3846,3846,brasileiro-a,2008,3,24-05,Grêmio,Náutico,2,0,MANDANTE,3.0,4.0,1.0,0.33,1.0,0.33
3847,3847,brasileiro-a,2008,3,24-05,Vitória,Figueirense,4,0,MANDANTE,6.0,12.0,1.0,0.33,1.0,0.33
3848,3848,brasileiro-a,2008,2,18-05,Figueirense,Coritiba,2,1,MANDANTE,4.0,8.0,0.0,0.0,0.0,0.0
3849,3849,brasileiro-a,2008,2,18-05,Palmeiras,Internacional,2,1,MANDANTE,12.0,11.0,0.0,0.0,0.0,0.0
3850,3850,brasileiro-a,2008,2,18-05,Santos,Ipatinga,4,0,MANDANTE,7.0,20.0,0.0,0.0,0.0,0.0
3851,3851,brasileiro-a,2008,2,18-05,Atlético-PR,São Paulo,1,1,EMPATE,5.0,15.0,0.0,0.0,0.0,0.0
3852,3852,brasileiro-a,2008,2,18-05,Fluminense,Náutico,0,2,VISITANTE,17.0,1.0,0.0,0.0,0.0,0.0
3853,3853,brasileiro-a,2008,2,18-05,Goias,Atlético-MG,1,1,EMPATE,14.0,13.0,0.0,0.0,0.0,0.0
3854,3854,brasileiro-a,2008,2,18-05,Grêmio,Flamengo,0,0,EMPATE,6.0,3.0,0.0,0.0,0.0,0.0
3855,3855,brasileiro-a,2008,2,17-05,Cruzeiro,Botafogo,1,0,MANDANTE,2.0,10.0,0.0,0.0,0.0,0.0
3856,3856,brasileiro-a,2008,2,17-05,Sport Recife,Vitória,0,0,EMPATE,18.0,19.0,0.0,0.0,0.0,0.0
3857,3857,brasileiro-a,2008,2,17-05,Vasco,Portuguesa,3,1,MANDANTE,9.0,16.0,0.0,0.0,0.0,0.0
3858,3858,brasileiro-a,2008,1,11-05,Atlético-MG,Fluminense,0,0,EMPATE,12.0,11.0,0.0,0.0,0.0,0.0
3859,3859,brasileiro-a,2008,1,11-05,Flamengo,Santos,3,1,MANDANTE,1.0,17.0,0.0,0.0,0.0,0.0
3860,3860,brasileiro-a,2008,1,11-05,Portuguesa,Figueirense,5,5,EMPATE,10.0,9.0,0.0,0.0,0.0,0.0
3861,3861,brasileiro-a,2008,1,11-05,Botafogo,Sport Recife,2,0,MANDANTE,3.0,19.0,0.0,0.0,0.0,0.0
3862,3862,brasileiro-a,2008,1,11-05,Coritiba,Palmeiras,2,0,MANDANTE,4.0,18.0,0.0,0.0,0.0,0.0
3863,3863,brasileiro-a,2008,1,11-05,Internacional,Vasco,1,0,MANDANTE,8.0,14.0,0.0,0.0,0.0,0.0
3864,3864,brasileiro-a,2008,1,11-05,Ipatinga,Atlético-PR,0,1,VISITANTE,15.0,6.0,0.0,0.0,0.0,0.0
3865,3865,brasileiro-a,2008,1,10-05,Náutico,Goias,2,1,MANDANTE,5.0,13.0,0.0,0.0,0.0,0.0
3866,3866,brasileiro-a,2008,1,10-05,São Paulo,Grêmio,0,1,VISITANTE,16.0,7.0,0.0,0.0,0.0,0.0
3867,3867,brasileiro-a,2008,1,10-05,Vitória,Cruzeiro,0,2,VISITANTE,20.0,2.0,0.0,0.0,0.0,0.0
3868,3868,brasileiro-a,2007,38,02-12,Atlético-PR,São Paulo,2,1,MANDANTE,12.0,1.0,0.67,0.4,0.57,0.53
3869,3869,brasileiro-a,2007,38,02-12,Botafogo,Figueirense,1,1,EMPATE,9.0,13.0,0.47,0.6,0.6,0.4
3870,3870,brasileiro-a,2007,38,02-12,Cruzeiro,América-RN,2,0,MANDANTE,5.0,20.0,0.07,0.27,0.17,0.2
3871,3871,brasileiro-a,2007,38,02-12,Goias,Internacional,2,1,MANDANTE,16.0,11.0,0.67,0.07,0.6,0.27
3872,3872,brasileiro-a,2007,38,02-12,Grêmio,Corinthians,1,1,EMPATE,6.0,17.0,0.33,0.4,0.33,0.43
3873,3873,brasileiro-a,2007,38,02-12,Juventude,Sport Recife,2,1,MANDANTE,18.0,14.0,0.53,0.47,0.5,0.37
3874,3874,brasileiro-a,2007,38,02-12,Náutico,Flamengo,1,0,MANDANTE,15.0,3.0,0.8,0.2,0.8,0.43
3875,3875,brasileiro-a,2007,38,02-12,Palmeiras,Atlético-MG,1,3,VISITANTE,7.0,8.0,0.6,0.27,0.63,0.5
3876,3876,brasileiro-a,2007,38,02-12,Santos,Fluminense,2,4,VISITANTE,2.0,4.0,0.67,0.67,0.5,0.67
3877,3877,brasileiro-a,2007,38,02-12,Vasco,Paraná,3,0,MANDANTE,10.0,19.0,0.47,0.53,0.33,0.37
3878,3878,brasileiro-a,2007,37,28-11,Atlético-MG,Goias,4,1,MANDANTE,10.0,17.0,0.27,0.6,0.3,0.57
3879,3879,brasileiro-a,2007,37,28-11,Corinthians,Vasco,0,1,VISITANTE,16.0,12.0,0.33,0.33,0.27,0.33
3880,3880,brasileiro-a,2007,37,28-11,Figueirense,Náutico,2,0,MANDANTE,11.0,15.0,0.4,0.47,0.53,0.5
3881,3881,brasileiro-a,2007,37,25-11,Flamengo,Atlético-PR,2,0,MANDANTE,3.0,14.0,0.6,0.8,0.63,0.73
3882,3882,brasileiro-a,2007,37,25-11,Paraná,Santos,2,3,VISITANTE,18.0,2.0,0.47,0.47,0.57,0.33
3883,3883,brasileiro-a,2007,37,25-11,Sport Recife,Cruzeiro,1,0,MANDANTE,13.0,6.0,0.27,0.33,0.3,0.4
3884,3884,brasileiro-a,2007,37,25-11,Internacional,Palmeiras,2,1,MANDANTE,8.0,4.0,0.47,0.67,0.6,0.53
3885,3885,brasileiro-a,2007,37,25-11,São Paulo,Botafogo,2,2,EMPATE,1.0,9.0,0.73,0.8,0.37,0.63
3886,3886,brasileiro-a,2007,37,24-11,América-RN,Grêmio,0,3,VISITANTE,20.0,7.0,0.2,0.07,0.43,0.2
3887,3887,brasileiro-a,2007,37,24-11,Fluminense,Juventude,3,2,MANDANTE,5.0,19.0,0.47,0.47,0.4,0.5
3888,3888,brasileiro-a,2007,36,14-11,Palmeiras,Fluminense,1,0,MANDANTE,4.0,6.0,0.53,0.33,0.6,0.5
3889,3889,brasileiro-a,2007,36,11-11,Atlético-MG,Juventude,4,1,MANDANTE,11.0,19.0,0.53,0.6,0.4,0.47
3890,3890,brasileiro-a,2007,36,11-11,Flamengo,Santos,1,0,MANDANTE,3.0,2.0,0.53,0.8,0.57,0.67
3891,3891,brasileiro-a,2007,36,11-11,São Paulo,Grêmio,1,0,MANDANTE,1.0,7.0,0.4,0.67,0.53,0.63
3892,3892,brasileiro-a,2007,36,11-11,Atlético-PR,Sport Recife,0,0,EMPATE,10.0,14.0,0.33,0.6,0.47,0.7
3893,3893,brasileiro-a,2007,36,11-11,Figueirense,Vasco,3,3,EMPATE,12.0,13.0,0.47,0.47,0.27,0.57
3894,3894,brasileiro-a,2007,36,11-11,Goias,Corinthians,1,1,EMPATE,17.0,16.0,0.33,0.2,0.3,0.27
3895,3895,brasileiro-a,2007,36,10-11,Internacional,Cruzeiro,1,0,MANDANTE,9.0,5.0,0.33,0.53,0.4,0.43
3896,3896,brasileiro-a,2007,36,10-11,Botafogo,Paraná,3,2,MANDANTE,8.0,18.0,0.47,0.53,0.33,0.37
3897,3897,brasileiro-a,2007,36,10-11,Náutico,América-RN,4,0,MANDANTE,15.0,20.0,0.07,0.27,0.2,0.53
3898,3898,brasileiro-a,2007,35,07-11,Juventude,São Paulo,2,0,MANDANTE,19.0,1.0,0.67,0.33,0.73,0.3
3899,3899,brasileiro-a,2007,35,04-11,América-RN,Botafogo,1,1,EMPATE,20.0,8.0,0.47,0.0,0.33,0.2
3900,3900,brasileiro-a,2007,35,04-11,Sport Recife,Palmeiras,3,1,MANDANTE,13.0,5.0,0.53,0.13,0.6,0.4
3901,3901,brasileiro-a,2007,35,04-11,Vasco,Internacional,1,2,VISITANTE,12.0,10.0,0.53,0.47,0.43,0.27
3902,3902,brasileiro-a,2007,35,04-11,Corinthians,Atlético-PR,2,2,EMPATE,16.0,9.0,0.73,0.47,0.67,0.27
3903,3903,brasileiro-a,2007,35,04-11,Cruzeiro,Flamengo,3,1,MANDANTE,3.0,4.0,0.8,0.2,0.67,0.4
3904,3904,brasileiro-a,2007,35,04-11,Santos,Atlético-MG,2,2,EMPATE,2.0,14.0,0.73,0.67,0.43,0.63
3905,3905,brasileiro-a,2007,35,03-11,Fluminense,Náutico,2,1,MANDANTE,6.0,15.0,0.47,0.53,0.63,0.6
3906,3906,brasileiro-a,2007,35,03-11,Grêmio,Figueirense,1,2,VISITANTE,7.0,11.0,0.47,0.4,0.57,0.53
3907,3907,brasileiro-a,2007,35,03-11,Paraná,Goias,1,0,MANDANTE,18.0,17.0,0.27,0.27,0.27,0.33
3908,3908,brasileiro-a,2007,34,01-11,Botafogo,Cruzeiro,4,1,MANDANTE,8.0,5.0,0.2,0.27,0.4,0.27
3909,3909,brasileiro-a,2007,34,01-11,Internacional,Sport Recife,0,0,EMPATE,12.0,14.0,0.27,0.53,0.37,0.4
3910,3910,brasileiro-a,2007,34,01-11,Palmeiras,Juventude,0,1,VISITANTE,4.0,19.0,0.33,0.73,0.3,0.63
3911,3911,brasileiro-a,2007,34,31-10,Flamengo,Corinthians,2,1,MANDANTE,3.0,17.0,0.53,0.8,0.37,0.67
3912,3912,brasileiro-a,2007,34,31-10,Goias,Vasco,2,3,VISITANTE,16.0,10.0,0.27,0.27,0.17,0.27
3913,3913,brasileiro-a,2007,34,31-10,Náutico,Santos,1,2,VISITANTE,15.0,2.0,0.67,0.47,0.63,0.73
3914,3914,brasileiro-a,2007,34,31-10,São Paulo,América-RN,3,0,MANDANTE,1.0,20.0,0.2,0.47,0.2,0.67
3915,3915,brasileiro-a,2007,34,31-10,Atlético-MG,Paraná,0,0,EMPATE,11.0,18.0,0.2,0.73,0.3,0.43
